"exposure"	"outcome"	"method"	"b"	"se"	"p"	"nsnp"
"Breast cancer"	"PECAM-1_CVDI"	"Inverse variance weighted"	0.0120639599897945	0.017327655472314	0.486287461760107	17
"Breast cancer"	"PlGF_CVDI"	"Inverse variance weighted"	0.0153568665945805	0.0206445545186291	0.456955072869263	17
"Breast cancer"	"PSGL-1_CVDI"	"Inverse variance weighted"	0.00839443436174747	0.0209786946101163	0.689052719425226	17
"Breast cancer"	"PTX3_CVDI"	"Inverse variance weighted"	-0.0340630554729691	0.0221998500758888	0.124935646565222	17
"Breast cancer"	"RAGE_CVDI"	"Inverse variance weighted"	-0.0154628926137363	0.021633378663254	0.474751102737983	17
"Breast cancer"	"REN_CVDI"	"Inverse variance weighted"	0.000831670781215599	0.0190441651592694	0.965166946933624	17
"Breast cancer"	"RETN_CVDI"	"Inverse variance weighted"	0.0292628818768734	0.0205458058716939	0.154366822054508	17
"Breast cancer"	"SCF_CVDI"	"Inverse variance weighted"	0.0229459667926038	0.0208991012232729	0.272230531209756	17
"Breast cancer"	"SELE_CVDI"	"Inverse variance weighted"	0.00322908818213372	0.0222513541505469	0.884617133015287	17
"Breast cancer"	"SIRT2_CVDI"	"Inverse variance weighted"	0.02888138274613	0.0230639476712667	0.210485821740622	17
"Breast cancer"	"SPON1_CVDI"	"Inverse variance weighted"	-0.0140427151135906	0.0205196550133104	0.493751436467061	17
"Breast cancer"	"ST2_CVDI"	"Inverse variance weighted"	0.0155393661910268	0.0175231067821307	0.375190425908419	17
"Breast cancer"	"t-PA_CVDI"	"Inverse variance weighted"	0.00308930586555123	0.0173235409303707	0.85846387369262	17
"Breast cancer"	"TF_CVDI"	"Inverse variance weighted"	0.0130435627846635	0.0195980996551275	0.505697222869173	17
"Breast cancer"	"TIE2_CVDI"	"Inverse variance weighted"	-0.0107868128413937	0.0247416101355373	0.662852247609695	17
"Breast cancer"	"TM_CVDI"	"Inverse variance weighted"	0.0149592266769642	0.0190475501207349	0.432241211806042	17
"Breast cancer"	"TNF-R1_CVDI"	"Inverse variance weighted"	0.016773226223024	0.0175114338151114	0.338141301143314	17
"Breast cancer"	"TNF-R2_CVDI"	"Inverse variance weighted"	0.0191597587200843	0.0191379217229423	0.316758629812919	17
"Breast cancer"	"TNFSF14_CVDI"	"Inverse variance weighted"	0.0114503222843258	0.0209261330826282	0.584256362455463	17
"Breast cancer"	"TRAIL_CVDI"	"Inverse variance weighted"	0.0092937863208186	0.0221113516689303	0.674253584657868	17
"Breast cancer"	"TRAIL-R2_CVDI"	"Inverse variance weighted"	0.0048152096802812	0.0198373348757519	0.808210918621952	17
"Breast cancer"	"TRANCE_CVDI"	"Inverse variance weighted"	0.029943776981501	0.0202562315559376	0.139340839857837	17
"Breast cancer"	"U-PAR_CVDI"	"Inverse variance weighted"	-0.00422379093162536	0.0172151189672754	0.806182674577064	17
"Breast cancer"	"VEGF-A_CVDI"	"Inverse variance weighted"	0.0152825618694332	0.0203436083136136	0.452519188070679	17
"Breast cancer"	"VEGF-D_CVDI"	"Inverse variance weighted"	-0.00879562221349829	0.019076155924845	0.644741652438456	17
