"exposure"	"outcome"	"method"	"b"	"se"	"p"	"nsnp"
"All stroke"	"CXCL16_CVDI"	"Inverse variance weighted"	-0.204178975393187	0.151735403956739	0.178423437216861	8
"All stroke"	"CXCL6_CVDI"	"Inverse variance weighted"	0.0182788888624145	0.103043244631149	0.859201698037457	8
"All stroke"	"Dkk-1_CVDI"	"Inverse variance weighted"	0.0667569617993617	0.0617116619351665	0.279360953641451	8
"All stroke"	"ECP_CVDI"	"Inverse variance weighted"	0.140455339759712	0.0866029482160146	0.104839554542864	8
"All stroke"	"EGF_CVDI"	"Inverse variance weighted"	0.104736982298959	0.0843726794903876	0.214472294775428	8
"All stroke"	"EN-RAGE_CVDI"	"Inverse variance weighted"	-0.0335170069149945	0.0908176037285656	0.712084134857334	8
"All stroke"	"ESM-1_CVDI"	"Inverse variance weighted"	0.230214362881092	0.100617424747534	0.0221365400724998	8
"All stroke"	"FABP4_CVDI"	"Inverse variance weighted"	-0.0350150150508154	0.0546601298520742	0.521785739951417	8
"All stroke"	"FAS_CVDI"	"Inverse variance weighted"	-0.0546237248889504	0.0679878557246524	0.421724184745897	8
"All stroke"	"FGF-23_CVDI"	"Inverse variance weighted"	0.0232930700701922	0.066515830916896	0.726197338072319	8
"All stroke"	"FS_CVDI"	"Inverse variance weighted"	0.000623239692736947	0.0755307596301089	0.993416355296116	8
"All stroke"	"GAL_CVDI"	"Inverse variance weighted"	0.0882842613803505	0.0878281110545173	0.314803602066892	8
"All stroke"	"Gal-3_CVDI"	"Inverse variance weighted"	-0.0105099730262154	0.0552879571220573	0.849234563102863	8
"All stroke"	"GDF-15_CVDI"	"Inverse variance weighted"	0.0171112636542667	0.0618289425652598	0.781970787081547	8
"All stroke"	"HB-EGF_CVDI"	"Inverse variance weighted"	0.0356971280008382	0.0614701185064452	0.561426978325882	8
"All stroke"	"HGF_CVDI"	"Inverse variance weighted"	0.0772901316167723	0.0653082174992681	0.236624048561945	8
"All stroke"	"hK11_CVDI"	"Inverse variance weighted"	0.0117297107032362	0.0839532365297763	0.888883440173216	8
"All stroke"	"HSP_27_CVDI"	"Inverse variance weighted"	-0.0383096221987845	0.0628001230323754	0.541845488024018	8
"All stroke"	"IL-18_CVDI"	"Inverse variance weighted"	0.0604554841551179	0.114153455266253	0.596390422814534	8
"All stroke"	"IL-1ra_CVDI"	"Inverse variance weighted"	0.0804574122484168	0.082376000227451	0.328713049235897	8
"All stroke"	"IL-27_CVDI"	"Inverse variance weighted"	0.338328047534827	0.141754169309328	0.0169992578823935	8
"All stroke"	"IL-6_CVDI"	"Inverse variance weighted"	0.0450996181582584	0.0705891415743054	0.52288600088362	8
"All stroke"	"IL-6RA_CVDI"	"Inverse variance weighted"	0.0899134845030962	0.110479803669801	0.415733499565977	8
"All stroke"	"IL-8_CVDI"	"Inverse variance weighted"	-0.119189420872603	0.0654032036824864	0.0683975081146247	8
"All stroke"	"IL16_CVDI"	"Inverse variance weighted"	0.060487355935302	0.0614701185064452	0.325109439291269	8
"All stroke"	"ITGB1BP2_CVDI"	"Inverse variance weighted"	0.0449108755034107	0.126627434099174	0.72283728115798	8
"All stroke"	"KIM-1_CVDI"	"Inverse variance weighted"	0.0540625021363482	0.0901941628448795	0.548905283126933	8
"All stroke"	"KLK6_CVDI"	"Inverse variance weighted"	0.0134806821495689	0.0553632997083613	0.807622021138201	8
"All stroke"	"LEP_CVDI"	"Inverse variance weighted"	-0.0432348782206925	0.0595909104030793	0.468128130778581	8
"All stroke"	"LOX-1_CVDI"	"Inverse variance weighted"	0.0789440107276561	0.0641758747478423	0.218652266865041	8
"All stroke"	"mAmP_CVDI"	"Inverse variance weighted"	-0.202043939909168	0.127555805395145	0.113201668720434	8
"All stroke"	"MB_CVDI"	"Inverse variance weighted"	-0.0147070443641834	0.0549315871786773	0.788904205582412	8
"All stroke"	"MCP-1_CVDI"	"Inverse variance weighted"	-0.0801441230686266	0.0554114019558896	0.148079858431072	8
"All stroke"	"MMP-1_CVDI"	"Inverse variance weighted"	0.221911246358101	0.141642939204867	0.117186063268262	8
"All stroke"	"MMP-10_CVDI"	"Inverse variance weighted"	-0.0565267104009826	0.193339806777153	0.770003936554597	8
"All stroke"	"MMP-12_CVDI"	"Inverse variance weighted"	-0.881761770427079	1.00052807800907	0.378157426434811	8
"All stroke"	"MMP-3_CVDI"	"Inverse variance weighted"	0.520803925608741	0.422778597601263	0.218001489586954	8
"All stroke"	"MMP-7_CVDI"	"Inverse variance weighted"	-0.00839556454467247	0.0893799307003842	0.925163805845218	8
"All stroke"	"MPO_CVDI"	"Inverse variance weighted"	0.129350582613073	0.0934439119545565	0.166279142080048	8
"All stroke"	"NT-pro_BNP_CVDI"	"Inverse variance weighted"	0.20911240538173	0.108952954992142	0.0549475402535551	8
"All stroke"	"OPG_CVDI"	"Inverse variance weighted"	0.158193423267182	0.0972221186073742	0.103708622709943	7
"All stroke"	"PAPPA_CVDI"	"Inverse variance weighted"	0.21226467581345	0.143741657533501	0.139753515966233	8
"All stroke"	"PAR-1_CVDI"	"Inverse variance weighted"	0.0557351327139658	0.0627999794906529	0.374808472959711	8
"All stroke"	"PDGF_subunit_B_CVDI"	"Inverse variance weighted"	0.0800517926434399	0.0617116619351665	0.194565587073796	8
"All stroke"	"PECAM-1_CVDI"	"Inverse variance weighted"	0.0485546618511336	0.063862762161409	0.447077118047349	8
"All stroke"	"PlGF_CVDI"	"Inverse variance weighted"	0.0813959311631889	0.0669948901631789	0.224382375939436	8
"All stroke"	"PSGL-1_CVDI"	"Inverse variance weighted"	0.187824033370263	0.092426216273994	0.0421383656245487	8
"All stroke"	"PTX3_CVDI"	"Inverse variance weighted"	0.201944150273927	0.0783879038118867	0.00998883051515431	8
"All stroke"	"RAGE_CVDI"	"Inverse variance weighted"	-0.0072463990124376	0.0916121508034331	0.936954143747827	8
"All stroke"	"REN_CVDI"	"Inverse variance weighted"	-0.0355222025862063	0.0779609252605164	0.648648075376065	8
"All stroke"	"RETN_CVDI"	"Inverse variance weighted"	0.173089344631202	0.0948296546598193	0.0679608980140721	8
"All stroke"	"SCF_CVDI"	"Inverse variance weighted"	0.0620344837316507	0.0935802421292862	0.507393635146612	8
"All stroke"	"SELE_CVDI"	"Inverse variance weighted"	0.0777962847236547	0.0555500359126244	0.161371942548198	8
"All stroke"	"SIRT2_CVDI"	"Inverse variance weighted"	-0.0541103045329469	0.0758747930930593	0.475751345356496	8
"All stroke"	"SPON1_CVDI"	"Inverse variance weighted"	0.0156394049694	0.124224228412687	0.899813793347921	8
"All stroke"	"ST2_CVDI"	"Inverse variance weighted"	0.092578011689359	0.0564984644499264	0.101297965096744	8
"All stroke"	"t-PA_CVDI"	"Inverse variance weighted"	-0.00250887925581922	0.0555500359126244	0.963976338638999	8
"All stroke"	"TF_CVDI"	"Inverse variance weighted"	0.0334159198430322	0.0773897668427742	0.665895997848575	8
"All stroke"	"TIE2_CVDI"	"Inverse variance weighted"	0.14174330019824	0.0663557596201083	0.032670327874683	8
"All stroke"	"TM_CVDI"	"Inverse variance weighted"	0.104373803376291	0.0614701185064452	0.089515308687818	8
"All stroke"	"TNF-R1_CVDI"	"Inverse variance weighted"	0.0642445876329004	0.0611580940649239	0.293503244821055	8
"All stroke"	"TNF-R2_CVDI"	"Inverse variance weighted"	0.155485585251841	0.140373735441398	0.268011101238127	8
"All stroke"	"TNFSF14_CVDI"	"Inverse variance weighted"	0.0691164150473248	0.0764092593288752	0.365700924376181	8
"All stroke"	"TRAIL_CVDI"	"Inverse variance weighted"	0.047343024838596	0.0748681119520638	0.527156677784235	8
"All stroke"	"TRAIL-R2_CVDI"	"Inverse variance weighted"	0.0943980710937645	0.0986556500465288	0.338645978103789	8
"All stroke"	"TRANCE_CVDI"	"Inverse variance weighted"	0.148052249777247	0.137135704350106	0.280318576292205	8
"All stroke"	"U-PAR_CVDI"	"Inverse variance weighted"	0.131051858467757	0.105063218451663	0.212264820666568	8
"All stroke"	"VEGF-A_CVDI"	"Inverse variance weighted"	-0.0770089686650062	0.0654032036824864	0.239016147514335	8
"All stroke"	"VEGF-D_CVDI"	"Inverse variance weighted"	-0.0363854221193976	0.0704490395268742	0.605520173521874	8
