"exposure"	"outcome"	"method"	"b"	"se"	"p"	"nsnp"
"Age at menopause"	"TIE2_CVDI"	"Inverse variance weighted"	0.0142091723205837	0.0485168076947664	0.769620656252655	36
"Age at menopause"	"TM_CVDI"	"Inverse variance weighted"	-0.0109497379968733	0.0393898009521126	0.781024571479023	36
"Age at menopause"	"TNF-R1_CVDI"	"Inverse variance weighted"	-0.0393040537037882	0.0342313731356922	0.250890939771285	36
"Age at menopause"	"TNF-R2_CVDI"	"Inverse variance weighted"	-0.0421825817163445	0.0343575421615524	0.219539635605855	36
"Age at menopause"	"TNFSF14_CVDI"	"Inverse variance weighted"	0.0678037687319409	0.0428610187201587	0.113662156240098	36
"Age at menopause"	"TRAIL_CVDI"	"Inverse variance weighted"	0.0269330873878711	0.0435359143198731	0.53615310037116	36
"Age at menopause"	"TRAIL-R2_CVDI"	"Inverse variance weighted"	0.00237834885938811	0.0393994226900836	0.951864879000858	36
"Age at menopause"	"TRANCE_CVDI"	"Inverse variance weighted"	0.0226956525097495	0.0419061554786915	0.58810595178421	36
"Age at menopause"	"U-PAR_CVDI"	"Inverse variance weighted"	0.0251101344573213	0.0344009053278561	0.465435076883749	36
"Age at menopause"	"VEGF-A_CVDI"	"Inverse variance weighted"	0.000563391366499363	0.0555579548027855	0.991909105175921	36
"Age at menopause"	"VEGF-D_CVDI"	"Inverse variance weighted"	0.0443743397231828	0.0394785552084786	0.261008258382611	36
