"exposure"	"outcome"	"method"	"b"	"se"	"p"	"nsnp"
"Schizophrenia"	"IL16_CVDI"	"Inverse variance weighted"	-0.0308463802039577	0.0205291093353102	0.132950512506047	46
"Schizophrenia"	"ITGB1BP2_CVDI"	"Inverse variance weighted"	0.0302141885563684	0.0467878255349261	0.518428119157829	46
"Schizophrenia"	"KIM-1_CVDI"	"Inverse variance weighted"	-9.71720988513608e-05	0.0202549488762493	0.996172203618879	46
"Schizophrenia"	"KLK6_CVDI"	"Inverse variance weighted"	0.013340210146634	0.0188282714180679	0.478622288465651	46
"Schizophrenia"	"LEP_CVDI"	"Inverse variance weighted"	-0.0337488197973287	0.0217480645281439	0.12070817912569	46
"Schizophrenia"	"LOX-1_CVDI"	"Inverse variance weighted"	0.00787546376549794	0.0249759180438199	0.752516959805837	46
"Schizophrenia"	"mAmP_CVDI"	"Inverse variance weighted"	-0.00853070680703162	0.0463262249439536	0.853900312818544	46
"Schizophrenia"	"MB_CVDI"	"Inverse variance weighted"	0.0108919708420178	0.0219314258375293	0.619444628381232	46
"Schizophrenia"	"MCP-1_CVDI"	"Inverse variance weighted"	-0.025429974185103	0.0220279569215888	0.248319459423755	46
"Schizophrenia"	"MMP-1_CVDI"	"Inverse variance weighted"	-0.0374525782567085	0.0220428009350647	0.0893032903381895	46
"Schizophrenia"	"MMP-10_CVDI"	"Inverse variance weighted"	-0.0193085129692062	0.0219932675519896	0.379982606100228	46
"Schizophrenia"	"MMP-12_CVDI"	"Inverse variance weighted"	-0.0228285316988677	0.0202539393860099	0.2596935947996	46
"Schizophrenia"	"MMP-3_CVDI"	"Inverse variance weighted"	0.0216422999108142	0.0182297159860092	0.235149149913464	46
"Schizophrenia"	"MMP-7_CVDI"	"Inverse variance weighted"	0.0181660869889722	0.0210449682513058	0.388025674924447	46
"Schizophrenia"	"MPO_CVDI"	"Inverse variance weighted"	0.0135161826358404	0.0259895747970864	0.603020566857583	46
"Schizophrenia"	"NT-pro_BNP_CVDI"	"Inverse variance weighted"	-0.0321670642498202	0.0350655954113116	0.358964638075983	46
"Schizophrenia"	"OPG_CVDI"	"Inverse variance weighted"	0.00663347439614801	0.0270528393992529	0.806298194192668	37
"Schizophrenia"	"PAPPA_CVDI"	"Inverse variance weighted"	0.0651408344690362	0.0293082971742848	0.0262422933423658	46
"Schizophrenia"	"PAR-1_CVDI"	"Inverse variance weighted"	-0.0351848951295191	0.0215426018034002	0.102412126961924	46
"Schizophrenia"	"PDGF_subunit_B_CVDI"	"Inverse variance weighted"	-0.0202000352765346	0.0205892824702077	0.326546058944812	46
"Schizophrenia"	"PECAM-1_CVDI"	"Inverse variance weighted"	0.0110522705528044	0.0195575006370377	0.571994378705714	46
"Schizophrenia"	"PlGF_CVDI"	"Inverse variance weighted"	-0.0060568554959625	0.0222499352006349	0.785453620084545	46
"Schizophrenia"	"PSGL-1_CVDI"	"Inverse variance weighted"	0.0334906109192056	0.0225258113980275	0.137076619478028	46
"Schizophrenia"	"PTX3_CVDI"	"Inverse variance weighted"	0.0109688396326662	0.026240427793377	0.675937621112312	46
"Schizophrenia"	"RAGE_CVDI"	"Inverse variance weighted"	0.062717128102018	0.0243925821194015	0.0101359726777556	46
"Schizophrenia"	"REN_CVDI"	"Inverse variance weighted"	-0.0240714929049073	0.0219066994728065	0.271847116658838	46
"Schizophrenia"	"RETN_CVDI"	"Inverse variance weighted"	0.00267397011055408	0.0243503422570586	0.912558137642318	46
"Schizophrenia"	"SCF_CVDI"	"Inverse variance weighted"	-0.0113022558801112	0.0204527848711225	0.580535769429195	46
"Schizophrenia"	"SELE_CVDI"	"Inverse variance weighted"	0.0317706116754442	0.0220641271649391	0.149889601947732	46
"Schizophrenia"	"SIRT2_CVDI"	"Inverse variance weighted"	-0.00479971919909043	0.0260830217769232	0.854000125178746	46
"Schizophrenia"	"SPON1_CVDI"	"Inverse variance weighted"	0.0270190016663722	0.0293131422604756	0.356665885274029	46
"Schizophrenia"	"ST2_CVDI"	"Inverse variance weighted"	0.0037603731227983	0.0271318420286122	0.889769161280213	46
"Schizophrenia"	"t-PA_CVDI"	"Inverse variance weighted"	0.00522236605063973	0.0188656767716126	0.781919568527268	46
"Schizophrenia"	"TF_CVDI"	"Inverse variance weighted"	0.00189575188339999	0.0203903064903573	0.92592485851741	46
"Schizophrenia"	"TIE2_CVDI"	"Inverse variance weighted"	0.0444341326729707	0.0299546280026455	0.137973153779197	46
"Schizophrenia"	"TM_CVDI"	"Inverse variance weighted"	-0.0149212330871215	0.0221840859470171	0.501195580445281	46
"Schizophrenia"	"TNF-R1_CVDI"	"Inverse variance weighted"	-0.023512975831781	0.0182825519226618	0.198412252450582	46
"Schizophrenia"	"TNF-R2_CVDI"	"Inverse variance weighted"	-0.023229886715057	0.0209491679249894	0.26748661997005	46
"Schizophrenia"	"TNFSF14_CVDI"	"Inverse variance weighted"	-0.0156506852224425	0.0259171227053161	0.545927193675075	46
"Schizophrenia"	"TRAIL_CVDI"	"Inverse variance weighted"	-0.0392083169707506	0.0236111109799263	0.0967963108168101	46
"Schizophrenia"	"TRAIL-R2_CVDI"	"Inverse variance weighted"	-0.0162437783458508	0.0222888392419837	0.46613300625255	46
"Schizophrenia"	"TRANCE_CVDI"	"Inverse variance weighted"	-0.0421297125991122	0.0222245359806952	0.058007704609152	46
"Schizophrenia"	"U-PAR_CVDI"	"Inverse variance weighted"	-0.0124495128731506	0.0226175213876841	0.582019911547311	46
"Schizophrenia"	"VEGF-A_CVDI"	"Inverse variance weighted"	-0.040325876486534	0.0255784453838254	0.114897499195572	46
"Schizophrenia"	"VEGF-D_CVDI"	"Inverse variance weighted"	0.0286742057541907	0.0217963185224201	0.18832421703822	46
