"exposure"	"outcome"	"method"	"b"	"se"	"p"	"nsnp"
"Eczema"	"ECP_CVDI"	"Inverse variance weighted"	0.0415226818578362	0.0401966454755619	0.301609171652707	11
"Eczema"	"EGF_CVDI"	"Inverse variance weighted"	-0.0213073318623887	0.036304338077054	0.55726502650189	11
"Eczema"	"EN-RAGE_CVDI"	"Inverse variance weighted"	0.00990813145538885	0.0311686617170153	0.750570189456425	11
"Eczema"	"ESM-1_CVDI"	"Inverse variance weighted"	0.0571740810464402	0.0361039225210756	0.113285345724704	11
"Eczema"	"FABP4_CVDI"	"Inverse variance weighted"	-0.0228436988122319	0.0260265351182614	0.380102186767856	11
"Eczema"	"FAS_CVDI"	"Inverse variance weighted"	0.0215044193124148	0.0239010921590938	0.368266411475111	11
"Eczema"	"FGF-23_CVDI"	"Inverse variance weighted"	-0.0237449471523163	0.03175640280976	0.454628121878793	11
"Eczema"	"FS_CVDI"	"Inverse variance weighted"	-0.0146439330429119	0.0398604747882913	0.713335741015158	11
"Eczema"	"GAL_CVDI"	"Inverse variance weighted"	0.0563278848990901	0.0600850456401884	0.348517214980988	11
"Eczema"	"Gal-3_CVDI"	"Inverse variance weighted"	0.0021066221892509	0.0238313469685246	0.929561058531158	11
"Eczema"	"GDF-15_CVDI"	"Inverse variance weighted"	0.0256386428474507	0.0235410795772333	0.276108795707582	11
"Eczema"	"HB-EGF_CVDI"	"Inverse variance weighted"	-0.0547328072848491	0.0331187379445058	0.0984074959216746	11
"Eczema"	"HGF_CVDI"	"Inverse variance weighted"	-0.0732592478288339	0.0434447888926842	0.0917455629223058	11
"Eczema"	"hK11_CVDI"	"Inverse variance weighted"	0.000103835837554216	0.0444430814973046	0.998135841767104	11
"Eczema"	"HSP_27_CVDI"	"Inverse variance weighted"	-0.0149497486688633	0.0269234512284579	0.578710912339636	11
"Eczema"	"IL-18_CVDI"	"Inverse variance weighted"	0.0129726189546923	0.0444102629129155	0.770203604725642	11
"Eczema"	"IL-1ra_CVDI"	"Inverse variance weighted"	-0.0268967648577518	0.0279441188405979	0.335788612757478	11
"Eczema"	"IL-27_CVDI"	"Inverse variance weighted"	0.000548861915762235	0.0340086626248781	0.987123591320438	11
"Eczema"	"IL-6_CVDI"	"Inverse variance weighted"	0.0348805089480828	0.0306349524022394	0.254876128778305	11
"Eczema"	"IL-6RA_CVDI"	"Inverse variance weighted"	0.0479556002499294	0.0239846812021095	0.0455622583395033	11
"Eczema"	"IL-8_CVDI"	"Inverse variance weighted"	-0.0408476975722638	0.0371278653498455	0.271249447700196	11
"Eczema"	"IL16_CVDI"	"Inverse variance weighted"	0.00760167252427126	0.0318392567593212	0.8112982261372	11
"Eczema"	"ITGB1BP2_CVDI"	"Inverse variance weighted"	-0.094795195702479	0.0559155752581753	0.0900133674678047	11
"Eczema"	"KIM-1_CVDI"	"Inverse variance weighted"	0.0177302924740049	0.0295286225422688	0.548210185544106	11
"Eczema"	"KLK6_CVDI"	"Inverse variance weighted"	0.03869706294093	0.0406733546485971	0.341395954147472	11
"Eczema"	"LEP_CVDI"	"Inverse variance weighted"	-0.0573251363134761	0.0255762258401823	0.0250037604625829	11
"Eczema"	"LOX-1_CVDI"	"Inverse variance weighted"	-0.0624681476091652	0.0363986876573724	0.0861218248173086	11
"Eczema"	"mAmP_CVDI"	"Inverse variance weighted"	-0.0504443713902173	0.0520806289610361	0.332753676368738	11
"Eczema"	"MB_CVDI"	"Inverse variance weighted"	-0.0119638183147654	0.0289664317392964	0.679589363589203	11
"Eczema"	"MCP-1_CVDI"	"Inverse variance weighted"	-0.0250701594129325	0.0299555990777072	0.402642802585772	11
"Eczema"	"MMP-1_CVDI"	"Inverse variance weighted"	-0.0905265906292099	0.0282734792693073	0.0013656231493708	11
"Eczema"	"MMP-10_CVDI"	"Inverse variance weighted"	0.00012542100758867	0.0362142735076183	0.997236689409662	11
"Eczema"	"MMP-12_CVDI"	"Inverse variance weighted"	0.0604663792440347	0.0403941084034716	0.134416456002292	11
"Eczema"	"MMP-3_CVDI"	"Inverse variance weighted"	0.0377452021106635	0.0269643009071737	0.161566844854045	11
"Eczema"	"MMP-7_CVDI"	"Inverse variance weighted"	0.0329483697260085	0.0269728601398644	0.221882441779094	11
"Eczema"	"MPO_CVDI"	"Inverse variance weighted"	0.0284379709562161	0.0288904083880344	0.324948600358155	11
"Eczema"	"NT-pro_BNP_CVDI"	"Inverse variance weighted"	-0.0279986554992146	0.0583949310222829	0.631603843549681	11
"Eczema"	"OPG_CVDI"	"Inverse variance weighted"	0.0891768736440364	0.0496881546419984	0.0726965619580017	6
"Eczema"	"PAPPA_CVDI"	"Inverse variance weighted"	0.0547618808814831	0.0337771905300574	0.104960157318601	11
"Eczema"	"PAR-1_CVDI"	"Inverse variance weighted"	-0.00703299528697012	0.0263095579982493	0.789225005967417	11
"Eczema"	"PDGF_subunit_B_CVDI"	"Inverse variance weighted"	-0.0170818343436796	0.0263642735030777	0.517039288639426	11
"Eczema"	"PECAM-1_CVDI"	"Inverse variance weighted"	0.0262618318226724	0.0263629631492442	0.319170523107325	11
"Eczema"	"PlGF_CVDI"	"Inverse variance weighted"	-0.0150683242234804	0.0260433759127663	0.562868773039157	11
"Eczema"	"PSGL-1_CVDI"	"Inverse variance weighted"	0.0321427882422766	0.0294184787729901	0.274567098604156	11
"Eczema"	"PTX3_CVDI"	"Inverse variance weighted"	0.0164937106161525	0.0312132244772854	0.597207447010777	11
"Eczema"	"RAGE_CVDI"	"Inverse variance weighted"	0.0659334191978077	0.087019039977688	0.448636842927523	11
"Eczema"	"REN_CVDI"	"Inverse variance weighted"	-0.0255477547902466	0.0262973457672631	0.331301560447659	11
"Eczema"	"RETN_CVDI"	"Inverse variance weighted"	-0.00416615669006109	0.025495584666257	0.870198001441031	11
"Eczema"	"SCF_CVDI"	"Inverse variance weighted"	0.0374751376899064	0.0417914524563237	0.36986954058357	11
"Eczema"	"SELE_CVDI"	"Inverse variance weighted"	-0.0287819471590818	0.0246954226975549	0.243825964937144	11
"Eczema"	"SIRT2_CVDI"	"Inverse variance weighted"	-0.0301319865513241	0.0349242572719832	0.388257872749808	11
"Eczema"	"SPON1_CVDI"	"Inverse variance weighted"	0.0751778215444299	0.0369077458422942	0.0416588854237049	11
"Eczema"	"ST2_CVDI"	"Inverse variance weighted"	0.286876875681358	0.268206537453258	0.284794084249612	11
"Eczema"	"t-PA_CVDI"	"Inverse variance weighted"	-0.017897822575792	0.0282809339756942	0.526826209379329	11
"Eczema"	"TF_CVDI"	"Inverse variance weighted"	-0.0106173727976624	0.0261414843862898	0.684632139011883	11
"Eczema"	"TIE2_CVDI"	"Inverse variance weighted"	-0.0173588291018586	0.0375692406538819	0.644046200583437	11
"Eczema"	"TM_CVDI"	"Inverse variance weighted"	-0.0115050076604058	0.0263570896840417	0.662470200923326	11
"Eczema"	"TNF-R1_CVDI"	"Inverse variance weighted"	-0.0189499905999226	0.0293469848539318	0.518459479876595	11
"Eczema"	"TNF-R2_CVDI"	"Inverse variance weighted"	-0.000304915078719554	0.025657917964757	0.990518275578382	11
"Eczema"	"TNFSF14_CVDI"	"Inverse variance weighted"	-0.0403919475733648	0.0328039933498556	0.218206230640254	11
"Eczema"	"TRAIL_CVDI"	"Inverse variance weighted"	-0.00862885078964828	0.0288032997408584	0.764498647247225	11
"Eczema"	"TRAIL-R2_CVDI"	"Inverse variance weighted"	-0.0203362405564089	0.0259602416641236	0.433415158471143	11
"Eczema"	"TRANCE_CVDI"	"Inverse variance weighted"	0.0351549109272325	0.0362257200808651	0.331826900443227	11
"Eczema"	"U-PAR_CVDI"	"Inverse variance weighted"	-0.00506503049966244	0.0256469926503541	0.843443925536791	11
"Eczema"	"VEGF-A_CVDI"	"Inverse variance weighted"	-0.0441033633409576	0.0280613340281428	0.11602539567537	11
"Eczema"	"VEGF-D_CVDI"	"Inverse variance weighted"	0.0416278684431292	0.0267802575339357	0.120083370820506	11
