"exposure"	"outcome"	"method"	"b"	"se"	"p"	"nsnp"
"2-h glucose"	"OPG_CVDI"	"Inverse variance weighted"	-0.186734918890648	0.0861107787602802	0.0301174033809679	5
"2-h glucose"	"PAPPA_CVDI"	"Inverse variance weighted"	-0.20359187679968	0.06709546445993	0.00241045611621305	7
"2-h glucose"	"PAR-1_CVDI"	"Inverse variance weighted"	-0.021130234268679	0.0662376521502698	0.74972166752489	7
"2-h glucose"	"PDGF_subunit_B_CVDI"	"Inverse variance weighted"	-0.0381449234532125	0.0786129294339485	0.627517067965451	7
"2-h glucose"	"PECAM-1_CVDI"	"Inverse variance weighted"	0.00527536730706132	0.0603472236385125	0.930340135319452	7
"2-h glucose"	"PlGF_CVDI"	"Inverse variance weighted"	-0.182966151787703	0.0725087084478919	0.0116236703097916	7
"2-h glucose"	"PSGL-1_CVDI"	"Inverse variance weighted"	0.0270760964580528	0.0747798497181691	0.717294162688836	7
"2-h glucose"	"PTX3_CVDI"	"Inverse variance weighted"	0.00570157914158094	0.0793062023293189	0.94268687681252	7
"2-h glucose"	"RAGE_CVDI"	"Inverse variance weighted"	-0.100853057289509	0.10376031345508	0.331059981470334	7
"2-h glucose"	"REN_CVDI"	"Inverse variance weighted"	0.0486705950087037	0.0842305614546694	0.563381707088958	7
"2-h glucose"	"RETN_CVDI"	"Inverse variance weighted"	-0.0187051872719078	0.076717274964643	0.807370418839929	7
"2-h glucose"	"SCF_CVDI"	"Inverse variance weighted"	0.0435435412591864	0.0660706507392141	0.509866782465727	7
"2-h glucose"	"SELE_CVDI"	"Inverse variance weighted"	0.0263557901233136	0.0642230116604983	0.681527779388825	7
"2-h glucose"	"SIRT2_CVDI"	"Inverse variance weighted"	-0.0674566160067631	0.0856120023915341	0.430735254081715	7
"2-h glucose"	"SPON1_CVDI"	"Inverse variance weighted"	-0.166422052024136	0.0858286440872724	0.0525008967437321	7
"2-h glucose"	"ST2_CVDI"	"Inverse variance weighted"	-0.00379281863031697	0.0597057936508018	0.949348344447088	7
"2-h glucose"	"t-PA_CVDI"	"Inverse variance weighted"	-0.0315058944353914	0.0687820315245021	0.646913543977697	7
"2-h glucose"	"TF_CVDI"	"Inverse variance weighted"	-0.138189805303743	0.0787747421061894	0.0793893881753829	7
"2-h glucose"	"TIE2_CVDI"	"Inverse variance weighted"	-0.119538947891784	0.0809283102472502	0.139649691895122	7
"2-h glucose"	"TM_CVDI"	"Inverse variance weighted"	-0.202113774521784	0.0849169559587364	0.01730632108826	7
"2-h glucose"	"TNF-R1_CVDI"	"Inverse variance weighted"	-0.153357700263583	0.0773846234532931	0.0475061822683259	7
"2-h glucose"	"TNF-R2_CVDI"	"Inverse variance weighted"	-0.107858725645847	0.0744735805396234	0.147538276674585	7
"2-h glucose"	"TNFSF14_CVDI"	"Inverse variance weighted"	-0.0138066731007339	0.0763353193672261	0.856470605291931	7
"2-h glucose"	"TRAIL_CVDI"	"Inverse variance weighted"	-0.143626954101565	0.0725506258764666	0.0477396041188098	7
"2-h glucose"	"TRAIL-R2_CVDI"	"Inverse variance weighted"	-0.170117190163115	0.065361453496392	0.00924889900784218	7
"2-h glucose"	"TRANCE_CVDI"	"Inverse variance weighted"	-0.260190378838214	0.0702521611639944	0.000212507943885097	7
"2-h glucose"	"U-PAR_CVDI"	"Inverse variance weighted"	-0.0645362215554234	0.0651425265505087	0.321835686399419	7
"2-h glucose"	"VEGF-A_CVDI"	"Inverse variance weighted"	-0.0993582158879266	0.093667108025512	0.288799497339182	7
"2-h glucose"	"VEGF-D_CVDI"	"Inverse variance weighted"	0.0353339036529992	0.0951979901556928	0.710516661355573	7
