"exposure"	"outcome"	"method"	"b"	"se"	"p"	"nsnp"
"Total cholesterol"	"IL-6_CVDI"	"Inverse variance weighted"	-0.0390168152483164	0.0338135316421892	0.248548674279949	58
"Total cholesterol"	"IL-6RA_CVDI"	"Inverse variance weighted"	-0.0224975640178294	0.026276510798767	0.391895255739929	58
"Total cholesterol"	"IL-8_CVDI"	"Inverse variance weighted"	-0.0223384097326196	0.0325948899801409	0.493132728510358	58
"Total cholesterol"	"IL16_CVDI"	"Inverse variance weighted"	-0.0341041083721948	0.0299310417368833	0.254526892690313	58
"Total cholesterol"	"ITGB1BP2_CVDI"	"Inverse variance weighted"	-0.0334400392886777	0.0630145550505546	0.595646319705482	58
"Total cholesterol"	"KIM-1_CVDI"	"Inverse variance weighted"	0.0519352682734998	0.0399286933783133	0.193361018246669	58
"Total cholesterol"	"KLK6_CVDI"	"Inverse variance weighted"	-0.030438119058185	0.0261193405835524	0.243878191753768	58
"Total cholesterol"	"LEP_CVDI"	"Inverse variance weighted"	-0.0878276286763717	0.032271839014886	0.00649874891099619	58
"Total cholesterol"	"LOX-1_CVDI"	"Inverse variance weighted"	-0.00147956513780572	0.0314351658975659	0.962459671559986	58
"Total cholesterol"	"mAmP_CVDI"	"Inverse variance weighted"	0.00115026466448301	0.0766317221817247	0.988023968041949	58
"Total cholesterol"	"MB_CVDI"	"Inverse variance weighted"	0.00537674355617307	0.0270953070317597	0.842702243911023	58
"Total cholesterol"	"MCP-1_CVDI"	"Inverse variance weighted"	0.00900858109354417	0.0266887550860996	0.735708206088798	58
"Total cholesterol"	"MMP-1_CVDI"	"Inverse variance weighted"	0.0348939751513873	0.0366656954870941	0.341259764882505	58
"Total cholesterol"	"MMP-10_CVDI"	"Inverse variance weighted"	-0.0164065144143972	0.0295332517206152	0.578534347400084	58
"Total cholesterol"	"MMP-12_CVDI"	"Inverse variance weighted"	0.0528946811367955	0.0307895459918589	0.0858070355300878	58
"Total cholesterol"	"MMP-3_CVDI"	"Inverse variance weighted"	-0.0134229538704497	0.0284809954833532	0.637430007919766	58
"Total cholesterol"	"MMP-7_CVDI"	"Inverse variance weighted"	0.0384534714839028	0.031172521987267	0.217363374560428	58
"Total cholesterol"	"MPO_CVDI"	"Inverse variance weighted"	0.0353090772377386	0.0334273025357302	0.290833668573481	58
"Total cholesterol"	"NT-pro_BNP_CVDI"	"Inverse variance weighted"	-0.0628641183225363	0.0458489780616555	0.170339811475849	58
"Total cholesterol"	"OPG_CVDI"	"Inverse variance weighted"	0.00833970359401547	0.0331658018535384	0.801462421948003	55
"Total cholesterol"	"PAPPA_CVDI"	"Inverse variance weighted"	0.061034574950515	0.0362366061038112	0.0921169928561203	58
"Total cholesterol"	"PAR-1_CVDI"	"Inverse variance weighted"	-0.107786356248617	0.0338702800485666	0.00146096029043057	58
"Total cholesterol"	"PDGF_subunit_B_CVDI"	"Inverse variance weighted"	0.0230197745324795	0.0298961400075556	0.441304918069092	58
"Total cholesterol"	"PECAM-1_CVDI"	"Inverse variance weighted"	-0.14543791123443	0.125747555599434	0.247441385873781	58
"Total cholesterol"	"PlGF_CVDI"	"Inverse variance weighted"	-0.069551258435403	0.0323903382043629	0.0317706703359045	58
"Total cholesterol"	"PSGL-1_CVDI"	"Inverse variance weighted"	-0.0324169789748236	0.0325585572337105	0.319419463553045	58
"Total cholesterol"	"PTX3_CVDI"	"Inverse variance weighted"	0.0225924330881327	0.0426154593670793	0.596010418700624	58
"Total cholesterol"	"RAGE_CVDI"	"Inverse variance weighted"	-0.0351612804994559	0.0342290735321734	0.304310121578101	58
"Total cholesterol"	"REN_CVDI"	"Inverse variance weighted"	-0.0331002915143335	0.0314810146977346	0.293058106869184	58
"Total cholesterol"	"RETN_CVDI"	"Inverse variance weighted"	-0.0355899485368132	0.0269348011218588	0.186389031708335	58
"Total cholesterol"	"SCF_CVDI"	"Inverse variance weighted"	0.105468897938813	0.0740839884072996	0.154550832944123	58
"Total cholesterol"	"SELE_CVDI"	"Inverse variance weighted"	-0.171972982677246	0.233029564180171	0.460521843845294	58
"Total cholesterol"	"SIRT2_CVDI"	"Inverse variance weighted"	0.00797752274190021	0.0355761364392944	0.822572093344463	58
"Total cholesterol"	"SPON1_CVDI"	"Inverse variance weighted"	-0.0125443735713916	0.0347659983906346	0.71823173065242	58
"Total cholesterol"	"ST2_CVDI"	"Inverse variance weighted"	0.0210441169285589	0.0351884894372603	0.549813381792789	58
"Total cholesterol"	"t-PA_CVDI"	"Inverse variance weighted"	-0.0782441889332596	0.0237328029732388	0.000977654754259599	58
"Total cholesterol"	"TF_CVDI"	"Inverse variance weighted"	-0.0731558714331304	0.064160442960569	0.254202115201413	58
"Total cholesterol"	"TIE2_CVDI"	"Inverse variance weighted"	-0.0229249741199619	0.053464961859651	0.668079689827684	58
"Total cholesterol"	"TM_CVDI"	"Inverse variance weighted"	-0.00304521518450123	0.0417374533692116	0.94183698353314	58
"Total cholesterol"	"TNF-R1_CVDI"	"Inverse variance weighted"	-0.0892201693350127	0.0286748911652617	0.00186178052303962	58
"Total cholesterol"	"TNF-R2_CVDI"	"Inverse variance weighted"	-0.0935592523729177	0.0303902658095324	0.00207980769095037	58
"Total cholesterol"	"TNFSF14_CVDI"	"Inverse variance weighted"	-0.0196303378794806	0.0324271785384569	0.544935293712361	58
"Total cholesterol"	"TRAIL_CVDI"	"Inverse variance weighted"	-0.0822723828363148	0.0411104180834327	0.0453650394319583	58
"Total cholesterol"	"TRAIL-R2_CVDI"	"Inverse variance weighted"	-0.0675662949301591	0.0306357967501657	0.0274212124623872	58
"Total cholesterol"	"TRANCE_CVDI"	"Inverse variance weighted"	-0.0192597931726362	0.0441871390144518	0.662931957351973	58
"Total cholesterol"	"U-PAR_CVDI"	"Inverse variance weighted"	-0.0497805423871861	0.0318705734881185	0.118297549606185	58
"Total cholesterol"	"VEGF-A_CVDI"	"Inverse variance weighted"	-0.0458200338371164	0.0328327187268868	0.16284699000013	58
"Total cholesterol"	"VEGF-D_CVDI"	"Inverse variance weighted"	0.00487375518154431	0.0274507076991841	0.859079770030528	58
