"exposure"	"outcome"	"method"	"b"	"se"	"p"	"nsnp"
"Bone fracture"	"IL-6_CVDI"	"Inverse variance weighted"	0.0179820317619496	0.060872037042899	0.76768291233654	17
"Bone fracture"	"IL-6RA_CVDI"	"Inverse variance weighted"	-0.00855902382654851	0.0470271446095816	0.855581332344308	17
"Bone fracture"	"IL-8_CVDI"	"Inverse variance weighted"	-0.0391693463895057	0.0604726373879179	0.517165962372996	17
"Bone fracture"	"IL16_CVDI"	"Inverse variance weighted"	0.0169593948628722	0.0553999332324399	0.759508232806341	17
"Bone fracture"	"ITGB1BP2_CVDI"	"Inverse variance weighted"	0.0122548043403081	0.104438872230865	0.906591030112262	17
"Bone fracture"	"KIM-1_CVDI"	"Inverse variance weighted"	-0.00912087770040435	0.0529783930173559	0.86330999921833	17
"Bone fracture"	"KLK6_CVDI"	"Inverse variance weighted"	0.0225214649108794	0.0526408038269054	0.668772821563281	17
"Bone fracture"	"LEP_CVDI"	"Inverse variance weighted"	-0.00166146783197074	0.0504184600188915	0.97371161992106	17
"Bone fracture"	"LOX-1_CVDI"	"Inverse variance weighted"	-0.0538726066657529	0.0689142517675599	0.434370975677751	17
"Bone fracture"	"mAmP_CVDI"	"Inverse variance weighted"	-0.244615965213542	0.140153516750175	0.080925173948472	17
"Bone fracture"	"MB_CVDI"	"Inverse variance weighted"	0.0631086970960211	0.0464945774941707	0.174674929475745	17
"Bone fracture"	"MCP-1_CVDI"	"Inverse variance weighted"	0.0137565488553329	0.0557354893514611	0.805048706633527	17
"Bone fracture"	"MMP-1_CVDI"	"Inverse variance weighted"	-0.0068246774470177	0.0638112624569374	0.914827864023971	17
"Bone fracture"	"MMP-10_CVDI"	"Inverse variance weighted"	0.0563885965406548	0.0559057870807338	0.313149174800777	17
"Bone fracture"	"MMP-12_CVDI"	"Inverse variance weighted"	0.0047637861901342	0.0540922533888973	0.92982278236519	17
"Bone fracture"	"MMP-3_CVDI"	"Inverse variance weighted"	-0.0154750817909571	0.0465794807240509	0.739715901782364	17
"Bone fracture"	"MMP-7_CVDI"	"Inverse variance weighted"	-0.0589326534231435	0.0535199848109161	0.27083851636585	17
"Bone fracture"	"MPO_CVDI"	"Inverse variance weighted"	-0.0104979946020673	0.0471041317525041	0.823638391578019	17
"Bone fracture"	"NT-pro_BNP_CVDI"	"Inverse variance weighted"	0.0458817107026676	0.0823579101428243	0.577458120709457	17
"Bone fracture"	"OPG_CVDI"	"Inverse variance weighted"	0.118209579887628	0.0621783530559438	0.0572840444637648	14
"Bone fracture"	"PAPPA_CVDI"	"Inverse variance weighted"	-0.0500150625311864	0.0685865502183099	0.465863724970149	17
"Bone fracture"	"PAR-1_CVDI"	"Inverse variance weighted"	0.0314235390328726	0.0543398906424352	0.563076746265775	17
"Bone fracture"	"PDGF_subunit_B_CVDI"	"Inverse variance weighted"	0.0273746556318944	0.0730017160911961	0.70767053100525	17
"Bone fracture"	"PECAM-1_CVDI"	"Inverse variance weighted"	0.0518562216220454	0.0470783999567359	0.270684980278936	17
"Bone fracture"	"PlGF_CVDI"	"Inverse variance weighted"	-0.0530334925447668	0.0558453460470953	0.342290490583166	17
"Bone fracture"	"PSGL-1_CVDI"	"Inverse variance weighted"	-0.0451188791265754	0.0578927677327067	0.435772036785963	17
"Bone fracture"	"PTX3_CVDI"	"Inverse variance weighted"	0.085221029004173	0.0698023252369241	0.222127301532558	17
"Bone fracture"	"RAGE_CVDI"	"Inverse variance weighted"	0.0499702791440828	0.0589845483743362	0.396897166719564	17
"Bone fracture"	"REN_CVDI"	"Inverse variance weighted"	-0.0850780674658921	0.0560050019280205	0.128733421541641	17
"Bone fracture"	"RETN_CVDI"	"Inverse variance weighted"	-0.0128214443249316	0.0537104025603559	0.811327081646265	17
"Bone fracture"	"SCF_CVDI"	"Inverse variance weighted"	-0.0759124563877003	0.0520087061651427	0.144397137169864	17
"Bone fracture"	"SELE_CVDI"	"Inverse variance weighted"	-0.0373862578517542	0.0470783999567359	0.42712113806934	17
"Bone fracture"	"SIRT2_CVDI"	"Inverse variance weighted"	0.0317495178425013	0.0628075634639071	0.613204405828202	17
"Bone fracture"	"SPON1_CVDI"	"Inverse variance weighted"	0.00607615818003655	0.0598628441040775	0.91915250333885	17
"Bone fracture"	"ST2_CVDI"	"Inverse variance weighted"	0.0229084840610475	0.0539668818226218	0.671207383479283	17
"Bone fracture"	"t-PA_CVDI"	"Inverse variance weighted"	0.0226419632557837	0.0470578455094384	0.630408672455735	17
"Bone fracture"	"TF_CVDI"	"Inverse variance weighted"	-0.0220883249388115	0.0518058044168737	0.669839887820349	17
"Bone fracture"	"TIE2_CVDI"	"Inverse variance weighted"	-0.0965718401462027	0.0663525760910381	0.145548962179733	17
"Bone fracture"	"TM_CVDI"	"Inverse variance weighted"	-0.0405819297449758	0.0521141315637044	0.43614904505755	17
"Bone fracture"	"TNF-R1_CVDI"	"Inverse variance weighted"	-0.0232169401027408	0.0465123325823022	0.617669031379897	17
"Bone fracture"	"TNF-R2_CVDI"	"Inverse variance weighted"	-0.0522387134755776	0.0468313883160187	0.264651767518693	17
"Bone fracture"	"TNFSF14_CVDI"	"Inverse variance weighted"	-0.00475321343442803	0.057496600955224	0.934114362452934	17
"Bone fracture"	"TRAIL_CVDI"	"Inverse variance weighted"	0.0119471321189504	0.0615304354865888	0.84604573144045	17
"Bone fracture"	"TRAIL-R2_CVDI"	"Inverse variance weighted"	-0.0242949333614611	0.056241977390802	0.665762100937778	17
"Bone fracture"	"TRANCE_CVDI"	"Inverse variance weighted"	0.0215461375904833	0.0554940729295533	0.697823517475401	17
"Bone fracture"	"U-PAR_CVDI"	"Inverse variance weighted"	0.000919047883234858	0.0544676304321256	0.986537704750782	17
"Bone fracture"	"VEGF-A_CVDI"	"Inverse variance weighted"	-0.0493987448787649	0.0557614367693862	0.375674431074755	17
"Bone fracture"	"VEGF-D_CVDI"	"Inverse variance weighted"	-0.0918095399154636	0.0525425500307409	0.0805789046006668	17
