"exposure"	"outcome"	"method"	"b"	"se"	"p"	"nsnp"
"HbA1C"	"MMP-1_CVDI"	"Inverse variance weighted"	-0.0446371263161229	0.0823661301559736	0.587862970298565	34
"HbA1C"	"MMP-10_CVDI"	"Inverse variance weighted"	0.0437126155607284	0.0609674481416234	0.473384670357787	34
"HbA1C"	"MMP-12_CVDI"	"Inverse variance weighted"	0.0625988844373889	0.0562869901395111	0.266078944172751	34
"HbA1C"	"MMP-3_CVDI"	"Inverse variance weighted"	0.00733984922462506	0.0513153646155605	0.886263215833789	34
"HbA1C"	"MMP-7_CVDI"	"Inverse variance weighted"	-0.0571681287635776	0.0827595300000539	0.489707598504461	34
"HbA1C"	"MPO_CVDI"	"Inverse variance weighted"	-0.0148281244272355	0.0648772436796799	0.819213533551127	34
"HbA1C"	"NT-pro_BNP_CVDI"	"Inverse variance weighted"	-0.0351428359938157	0.116514597078948	0.762943701804282	34
"HbA1C"	"OPG_CVDI"	"Inverse variance weighted"	-0.131975557679427	0.114765978187258	0.250162954297235	29
"HbA1C"	"PAPPA_CVDI"	"Inverse variance weighted"	-0.297973249094112	0.0816266663744974	0.000261791446539039	34
"HbA1C"	"PAR-1_CVDI"	"Inverse variance weighted"	-0.128754188289215	0.0812942152872778	0.113238090917131	34
"HbA1C"	"PDGF_subunit_B_CVDI"	"Inverse variance weighted"	-0.045338321641932	0.067174416161232	0.499717468631108	34
"HbA1C"	"PECAM-1_CVDI"	"Inverse variance weighted"	-0.234890111639593	0.338084175414787	0.487200621376568	34
"HbA1C"	"PlGF_CVDI"	"Inverse variance weighted"	-0.0272048528862779	0.0816457950529201	0.738978936324927	34
"HbA1C"	"PSGL-1_CVDI"	"Inverse variance weighted"	-0.06683459318621	0.0807651082834419	0.407943437700996	34
"HbA1C"	"PTX3_CVDI"	"Inverse variance weighted"	-0.0828423482220013	0.0838871675890558	0.323375561257457	34
"HbA1C"	"RAGE_CVDI"	"Inverse variance weighted"	-0.0250915859379213	0.070473736719718	0.721809369406729	34
"HbA1C"	"REN_CVDI"	"Inverse variance weighted"	0.0829879803626885	0.0771257543137774	0.281923378687203	34
"HbA1C"	"RETN_CVDI"	"Inverse variance weighted"	-0.0914889285139558	0.0684123633847503	0.181119604130096	34
"HbA1C"	"SCF_CVDI"	"Inverse variance weighted"	0.167209421797145	0.0767913375876428	0.0294468884106326	34
"HbA1C"	"SELE_CVDI"	"Inverse variance weighted"	-0.399377126691845	0.629384333445739	0.52572060163507	34
"HbA1C"	"SIRT2_CVDI"	"Inverse variance weighted"	-0.0705412435925836	0.0858634483948179	0.411332210255368	34
"HbA1C"	"SPON1_CVDI"	"Inverse variance weighted"	-0.112997898687855	0.0753663085177385	0.133791720082607	34
"HbA1C"	"ST2_CVDI"	"Inverse variance weighted"	-0.042353724034126	0.072447117520852	0.558806132725689	34
"HbA1C"	"t-PA_CVDI"	"Inverse variance weighted"	-0.0746578216936877	0.0491755668918602	0.128966672769932	34
"HbA1C"	"TF_CVDI"	"Inverse variance weighted"	-0.00561666186721868	0.16197975059744	0.972338827050614	34
"HbA1C"	"TIE2_CVDI"	"Inverse variance weighted"	-0.149191783035239	0.124887179578148	0.232238471847236	34
"HbA1C"	"TM_CVDI"	"Inverse variance weighted"	0.0653539705943511	0.0940091168988021	0.486937753983256	34
"HbA1C"	"TNF-R1_CVDI"	"Inverse variance weighted"	-0.0460413395768135	0.0594187700449804	0.438421282300236	34
"HbA1C"	"TNF-R2_CVDI"	"Inverse variance weighted"	-0.036041743048108	0.0758121968622638	0.634496022725966	34
"HbA1C"	"TNFSF14_CVDI"	"Inverse variance weighted"	-0.0390785116271974	0.0697476621417236	0.575285616953093	34
"HbA1C"	"TRAIL_CVDI"	"Inverse variance weighted"	0.00594515708490968	0.0627475917471667	0.924515645896491	34
"HbA1C"	"TRAIL-R2_CVDI"	"Inverse variance weighted"	0.0244313953798197	0.0771613410790845	0.75152633686655	34
"HbA1C"	"TRANCE_CVDI"	"Inverse variance weighted"	0.122960259263497	0.0875639657705088	0.160249311806849	34
"HbA1C"	"U-PAR_CVDI"	"Inverse variance weighted"	-0.0654785939037782	0.0632932832397286	0.300889983164756	34
"HbA1C"	"VEGF-A_CVDI"	"Inverse variance weighted"	0.0105131126090758	0.0754743900106952	0.889218009714995	34
"HbA1C"	"VEGF-D_CVDI"	"Inverse variance weighted"	0.108817331073306	0.0604160626267982	0.0716820057187463	34
