"protein"	"exposure"	"outcome"	"method"	"b"	"se"	"p"	"nsnp"	"test_set"
"KIM-1_CVDI"	"KIM-1"	"Ischemic stroke"	"Inverse variance weighted"	0.0344280510953152	0.0189202515404106	0.0688138091049884	8	"pan"
"KLK6_CVDI"	"KLK6"	"Ischemic stroke"	"Inverse variance weighted"	0.00918061878146224	0.126928507158181	0.942340043913713	2	"pan"
"LEP_CVDI"	"LEP"	"Ischemic stroke"	"Inverse variance weighted"	-0.0515723376368883	0.170850897190843	0.762761976291995	2	"pan"
"LOX-1_CVDI"	"LOX-1"	"Ischemic stroke"	"Inverse variance weighted"	-0.103397591774155	0.048449685723677	0.0328327083224969	7	"pan"
"MB_CVDI"	"MB"	"Ischemic stroke"	"Inverse variance weighted"	-0.00501287673054695	0.110465870025037	0.963804887296097	2	"pan"
"MCP-1_CVDI"	"MCP-1"	"Ischemic stroke"	"Inverse variance weighted"	-0.0177790383463372	0.0978983471320544	0.855891049029052	4	"pan"
"MMP-1_CVDI"	"MMP-1"	"Ischemic stroke"	"Inverse variance weighted"	0.0302253091441948	0.0456455158536979	0.507859219048191	5	"pan"
"MMP-10_CVDI"	"MMP-10"	"Ischemic stroke"	"Inverse variance weighted"	0.0568521392515761	0.0548345708068827	0.299831997835098	2	"pan"
"MMP-12_CVDI"	"MMP-12"	"Ischemic stroke"	"Inverse variance weighted"	-0.0921568213032252	0.0523682987535788	0.0784446732069206	2	"pan"
"MMP-3_CVDI"	"MMP-3"	"Ischemic stroke"	"Inverse variance weighted"	0.0587314103733412	0.0221760060361886	0.00808686364798618	3	"pan"
"MMP-7_CVDI"	"MMP-7"	"Ischemic stroke"	"Inverse variance weighted"	-0.0252037066624983	0.0635762239648272	0.691785701335369	3	"pan"
"MPO_CVDI"	"MPO"	"Ischemic stroke"	"Inverse variance weighted"	0.0423256381806469	0.0623434945392402	0.497194723447703	9	"pan"
"NT-pro_BNP_CVDI"	"NT-pro_BNP"	"Ischemic stroke"	"Inverse variance weighted"	-0.0438265786993402	0.0485391140433553	0.366572271510342	1	"pan"
"OPG_CVDI"	"OPG"	"Ischemic stroke"	"Inverse variance weighted"	-0.0111667293938521	0.0399498879687332	0.779847007293803	5	"pan"
"PAPPA_CVDI"	"PAPPA"	"Ischemic stroke"	"Inverse variance weighted"	4.70910778868253e-05	0.065884971424805	0.999429714546644	11	"pan"
"PAR-1_CVDI"	"PAR-1"	"Ischemic stroke"	"Inverse variance weighted"	0.0317912966427685	0.0647908675005255	0.623655919193376	2	"pan"
"PDGF_subunit_B_CVDI"	"PDGF_subunit_B"	"Ischemic stroke"	"Inverse variance weighted"	0.0738768928643149	0.0481829082012869	0.125211974535279	6	"pan"
"PECAM-1_CVDI"	"PECAM-1"	"Ischemic stroke"	"Inverse variance weighted"	-0.138197885592629	0.0277831388300733	6.55298569233872e-07	2	"pan"
"PSGL-1_CVDI"	"PSGL-1"	"Ischemic stroke"	"Inverse variance weighted"	0.0224206296013406	0.037726770963167	0.552318398335486	5	"pan"
"PTX3_CVDI"	"PTX3"	"Ischemic stroke"	"Inverse variance weighted"	-0.00941392439891028	0.0257459590026326	0.714628738938716	4	"pan"
"PlGF_CVDI"	"PlGF"	"Ischemic stroke"	"Inverse variance weighted"	-0.0532546403786686	0.0708629699499825	0.452342305562194	2	"pan"
"RAGE_CVDI"	"RAGE"	"Ischemic stroke"	"Inverse variance weighted"	-0.0205325854889481	0.0598215307247108	0.731424915414249	9	"pan"
"REN_CVDI"	"REN"	"Ischemic stroke"	"Inverse variance weighted"	-0.0342651622939163	0.31050512659351	0.912129451354209	2	"pan"
"RETN_CVDI"	"RETN"	"Ischemic stroke"	"Inverse variance weighted"	-0.0176103561727599	0.0647013879655954	0.785484422571135	8	"pan"
"SCF_CVDI"	"SCF"	"Ischemic stroke"	"Inverse variance weighted"	-0.0531611270929579	0.0486621916489564	0.274634310459342	13	"pan"
"SELE_CVDI"	"SELE"	"Ischemic stroke"	"Inverse variance weighted"	-0.0714414535173013	0.0154840697857007	3.95243566380211e-06	8	"pan"
"SPON1_CVDI"	"SPON1"	"Ischemic stroke"	"Inverse variance weighted"	-0.0122270742358079	0.0449781659388646	0.785741463958966	1	"pan"
"ST2_CVDI"	"ST2"	"Ischemic stroke"	"Inverse variance weighted"	-0.0161692311707468	0.0432681782043932	0.708629021862559	5	"pan"
"TF_CVDI"	"TF"	"Ischemic stroke"	"Inverse variance weighted"	-0.172705281579289	0.0714378960033436	0.0156250288507639	4	"pan"
"TIE2_CVDI"	"TIE2"	"Ischemic stroke"	"Inverse variance weighted"	-0.00641436282322826	0.0227915222927008	0.778375741771892	5	"pan"
"TM_CVDI"	"TM"	"Ischemic stroke"	"Inverse variance weighted"	0.130649128578049	0.0535342252862491	0.0146678169391948	4	"pan"
"TNF-R1_CVDI"	"TNF-R1"	"Ischemic stroke"	"Inverse variance weighted"	0.00115926733314741	0.0845836783072554	0.989064881447257	3	"pan"
"TNF-R2_CVDI"	"TNF-R2"	"Ischemic stroke"	"Inverse variance weighted"	0.183747257606951	0.194453393482609	0.344688280049279	5	"pan"
"TNFSF14_CVDI"	"TNFSF14"	"Ischemic stroke"	"Inverse variance weighted"	-0.0222186954451674	0.0357086176797334	0.533795755724386	1	"pan"
"TRAIL_CVDI"	"TRAIL"	"Ischemic stroke"	"Inverse variance weighted"	0.0441999543274526	0.0257993409022762	0.086672020036106	7	"pan"
"TRAIL-R2_CVDI"	"TRAIL-R2"	"Ischemic stroke"	"Inverse variance weighted"	0.0165217159344306	0.0351439676661551	0.63827266331766	2	"pan"
"TRANCE_CVDI"	"TRANCE"	"Ischemic stroke"	"Inverse variance weighted"	0.00361027523974661	0.0335903152345157	0.914408470751778	7	"pan"
"U-PAR_CVDI"	"U-PAR"	"Ischemic stroke"	"Inverse variance weighted"	0.0234491772741853	0.0953481877618491	0.805734817101963	6	"pan"
"VEGF-A_CVDI"	"VEGF-A"	"Ischemic stroke"	"Inverse variance weighted"	0.0203041882894199	0.0222053540214887	0.360515866442139	4	"pan"
"VEGF-D_CVDI"	"VEGF-D"	"Ischemic stroke"	"Inverse variance weighted"	0.134815732081275	0.0791088060566464	0.0883472591127156	4	"pan"
"hK11_CVDI"	"hK11"	"Ischemic stroke"	"Inverse variance weighted"	0.0087360172902219	0.0290294490283811	0.763463008554696	2	"pan"
"mAmP_CVDI"	"mAmP"	"Ischemic stroke"	"Inverse variance weighted"	-0.00635095291623633	0.0377527520862229	0.866406353305329	4	"pan"
"t-PA_CVDI"	"t-PA"	"Ischemic stroke"	"Inverse variance weighted"	0.0697042058155958	0.1124004939398	0.535164661815765	2	"pan"
