"protein"	"exposure"	"outcome"	"method"	"b"	"se"	"p"	"nsnp"	"test_set"
"SELE_CVDI"	"SELE"	"HbA1C"	"Inverse variance weighted"	0.0136372713991492	0.0258458289174803	0.597749809416016	4	"pan"
"SPON1_CVDI"	"SPON1"	"HbA1C"	"Inverse variance weighted"	0.0260029156817713	0.0134208597067207	0.052684253378283	1	"pan"
"ST2_CVDI"	"ST2"	"HbA1C"	"Inverse variance weighted"	-0.000342144700607386	0.00559413215684581	0.951230706636543	3	"pan"
"TF_CVDI"	"TF"	"HbA1C"	"Inverse variance weighted"	0.0384766688167575	0.0158909913413909	0.0154656132008688	3	"pan"
"TIE2_CVDI"	"TIE2"	"HbA1C"	"Inverse variance weighted"	-0.0195708189561143	0.00710906360306717	0.0059062887179081	5	"pan"
"TM_CVDI"	"TM"	"HbA1C"	"Inverse variance weighted"	0.00538088178647423	0.0324535187515132	0.868312202983022	2	"pan"
"TNF-R1_CVDI"	"TNF-R1"	"HbA1C"	"Inverse variance weighted"	-0.0234256336132953	0.0377620898866199	0.535028757555505	3	"pan"
"TNF-R2_CVDI"	"TNF-R2"	"HbA1C"	"Inverse variance weighted"	-0.046156983947708	0.0742326450169488	0.53408113560932	4	"pan"
"TNFSF14_CVDI"	"TNFSF14"	"HbA1C"	"Inverse variance weighted"	-0.00640185231804671	0.0128037046360934	0.617075077451974	1	"pan"
"TRAIL_CVDI"	"TRAIL"	"HbA1C"	"Inverse variance weighted"	0.0230462800428775	0.0114285803107462	0.043742710897021	5	"pan"
"TRANCE_CVDI"	"TRANCE"	"HbA1C"	"Inverse variance weighted"	-0.00327974381570451	0.0134670541012375	0.807588398572406	5	"pan"
"U-PAR_CVDI"	"U-PAR"	"HbA1C"	"Inverse variance weighted"	-0.0245231676874588	0.0188927175175392	0.194279689582615	6	"pan"
"VEGF-A_CVDI"	"VEGF-A"	"HbA1C"	"Inverse variance weighted"	-0.00379998689415492	0.0099054560556936	0.701255935325299	4	"pan"
"VEGF-D_CVDI"	"VEGF-D"	"HbA1C"	"Inverse variance weighted"	0.0202649889596757	0.0158073988209215	0.199844783945435	3	"pan"
"mAmP_CVDI"	"mAmP"	"HbA1C"	"Inverse variance weighted"	0.0274517942273099	0.016534322856304	0.0968558427351919	3	"pan"
"t-PA_CVDI"	"t-PA"	"HbA1C"	"Inverse variance weighted"	-0.026968974726021	0.0436132990405078	0.536334203701779	2	"pan"
