"protein"	"exposure"	"outcome"	"method"	"b"	"se"	"p"	"nsnp"	"test_set"
"HSP_27_CVDI"	"HSP_27"	"eGFR (creatinine)"	"Inverse variance weighted"	0.00607562943520949	0.0145815106445028	0.676922239021379	1	"pan"
"IL-18_CVDI"	"IL-18"	"eGFR (creatinine)"	"Inverse variance weighted"	-0.0140415096812498	0.0145781022177503	0.335451239314367	5	"pan"
"IL-1ra_CVDI"	"IL-1ra"	"eGFR (creatinine)"	"Inverse variance weighted"	-0.00155016474455844	0.0285705700912861	0.95673009233518	3	"pan"
"IL-27_CVDI"	"IL-27"	"eGFR (creatinine)"	"Inverse variance weighted"	-0.0075162146202587	0.00927933338479695	0.417942989033913	11	"pan"
"IL-6_CVDI"	"IL-6"	"eGFR (creatinine)"	"Inverse variance weighted"	-0.00238504102270559	0.0238504102270559	0.920344325445942	1	"pan"
"IL-6RA_CVDI"	"IL-6RA"	"eGFR (creatinine)"	"Inverse variance weighted"	-0.000436117507501221	0.00436117507501221	0.920344325445942	1	"pan"
"IL-8_CVDI"	"IL-8"	"eGFR (creatinine)"	"Inverse variance weighted"	0.0799573560767591	0.064410092395167	0.214465658537411	1	"pan"
"IL16_CVDI"	"IL16"	"eGFR (creatinine)"	"Inverse variance weighted"	0.00385841946981258	0.00774964690291043	0.618566326325309	3	"pan"
"ITGB1BP2_CVDI"	"ITGB1BP2"	"eGFR (creatinine)"	"Inverse variance weighted"	-0.0137969094922737	0.033112582781457	0.676922239021379	1	"pan"
"KIM-1_CVDI"	"KIM-1"	"eGFR (creatinine)"	"Inverse variance weighted"	-0.00392277056441398	0.0438533220569243	0.928722641056661	8	"pan"
"KLK6_CVDI"	"KLK6"	"eGFR (creatinine)"	"Inverse variance weighted"	0.0638103291566495	0.0294708242196877	0.0303721111651205	2	"pan"
"LEP_CVDI"	"LEP"	"eGFR (creatinine)"	"Inverse variance weighted"	-0.0508396217218227	0.0444984697499477	0.253245125444777	2	"pan"
"LOX-1_CVDI"	"LOX-1"	"eGFR (creatinine)"	"Inverse variance weighted"	0.0140440512278514	0.0522513315720717	0.788099893196187	7	"pan"
"MB_CVDI"	"MB"	"eGFR (creatinine)"	"Inverse variance weighted"	0.103823907895235	0.0547153873964076	0.0577584597409652	2	"pan"
"MCP-1_CVDI"	"MCP-1"	"eGFR (creatinine)"	"Inverse variance weighted"	-0.0074806378550974	0.0337131354791736	0.824398817441737	4	"pan"
"MMP-1_CVDI"	"MMP-1"	"eGFR (creatinine)"	"Inverse variance weighted"	-0.00476884276889938	0.0107730268564068	0.658008005797263	5	"pan"
"MMP-10_CVDI"	"MMP-10"	"eGFR (creatinine)"	"Inverse variance weighted"	-0.0180934244560234	0.0152913296099996	0.236711152541936	2	"pan"
"MMP-12_CVDI"	"MMP-12"	"eGFR (creatinine)"	"Inverse variance weighted"	-0.0132858098639349	0.0133631620051273	0.320119891527476	2	"pan"
"MMP-3_CVDI"	"MMP-3"	"eGFR (creatinine)"	"Inverse variance weighted"	0.0104393123570996	0.0266563725729847	0.695335023512441	3	"pan"
"MMP-7_CVDI"	"MMP-7"	"eGFR (creatinine)"	"Inverse variance weighted"	0.0157197052132256	0.0390146754638453	0.687008733792277	3	"pan"
"MPO_CVDI"	"MPO"	"eGFR (creatinine)"	"Inverse variance weighted"	0.0213622427066353	0.0195473088208981	0.274460422304278	9	"pan"
"NT-pro_BNP_CVDI"	"NT-pro_BNP"	"eGFR (creatinine)"	"Inverse variance weighted"	-0.0333804586867735	0.0196355639333962	0.0891309255170861	1	"pan"
"OPG_CVDI"	"OPG"	"eGFR (creatinine)"	"Inverse variance weighted"	-0.0169140197351415	0.0255693942519307	0.508295088459151	5	"pan"
"PAPPA_CVDI"	"PAPPA"	"eGFR (creatinine)"	"Inverse variance weighted"	-0.0260580572943881	0.0190642525139216	0.171670949692075	10	"pan"
"PAR-1_CVDI"	"PAR-1"	"eGFR (creatinine)"	"Inverse variance weighted"	-0.0141800862663377	0.0517517865733932	0.784083185038625	2	"pan"
"PDGF_subunit_B_CVDI"	"PDGF_subunit_B"	"eGFR (creatinine)"	"Inverse variance weighted"	0.0263813586990097	0.0255234754759724	0.301317804038008	6	"pan"
"PECAM-1_CVDI"	"PECAM-1"	"eGFR (creatinine)"	"Inverse variance weighted"	-0.021879678068148	0.0172052536122791	0.203484749711547	2	"pan"
"PSGL-1_CVDI"	"PSGL-1"	"eGFR (creatinine)"	"Inverse variance weighted"	-0.00103644820725049	0.0109324222296087	0.924469721312186	5	"pan"
"PTX3_CVDI"	"PTX3"	"eGFR (creatinine)"	"Inverse variance weighted"	0.00785504873741625	0.0204901371092883	0.701454674552485	4	"pan"
"PlGF_CVDI"	"PlGF"	"eGFR (creatinine)"	"Inverse variance weighted"	0.00605763648001629	0.051544641538277	0.906446301951217	2	"pan"
"RAGE_CVDI"	"RAGE"	"eGFR (creatinine)"	"Inverse variance weighted"	0.0154905226717617	0.0298563955501451	0.603876282962813	9	"pan"
"REN_CVDI"	"REN"	"eGFR (creatinine)"	"Inverse variance weighted"	-0.0244637204419974	0.0331713537128213	0.460821145655281	2	"pan"
"RETN_CVDI"	"RETN"	"eGFR (creatinine)"	"Inverse variance weighted"	-0.00403641076722219	0.0384975181398916	0.916495947654805	7	"pan"
"SCF_CVDI"	"SCF"	"eGFR (creatinine)"	"Inverse variance weighted"	-0.00501488058330327	0.0162632308967207	0.757810721520782	13	"pan"
"SELE_CVDI"	"SELE"	"eGFR (creatinine)"	"Inverse variance weighted"	-0.00859782154658795	0.00842053913296176	0.307229058803584	8	"pan"
"SPON1_CVDI"	"SPON1"	"eGFR (creatinine)"	"Inverse variance weighted"	-0.00363901018922853	0.0181950509461426	0.841480581121794	1	"pan"
"ST2_CVDI"	"ST2"	"eGFR (creatinine)"	"Inverse variance weighted"	-0.0188108745231401	0.010320854891884	0.0683627562357026	5	"pan"
"TF_CVDI"	"TF"	"eGFR (creatinine)"	"Inverse variance weighted"	0.00198443092505292	0.0184095927286392	0.914159650285971	4	"pan"
"TIE2_CVDI"	"TIE2"	"eGFR (creatinine)"	"Inverse variance weighted"	-0.0190018370212271	0.00913356409838388	0.0374851441390264	5	"pan"
"TM_CVDI"	"TM"	"eGFR (creatinine)"	"Inverse variance weighted"	0.00477642280231743	0.0114429109994148	0.676376156432887	4	"pan"
"TNF-R1_CVDI"	"TNF-R1"	"eGFR (creatinine)"	"Inverse variance weighted"	0.00182528188782031	0.0340968753123807	0.957307848911931	3	"pan"
"TNF-R2_CVDI"	"TNF-R2"	"eGFR (creatinine)"	"Inverse variance weighted"	-0.0881576984036193	0.0706290222239168	0.211965325601173	5	"pan"
"TNFSF14_CVDI"	"TNFSF14"	"eGFR (creatinine)"	"Inverse variance weighted"	0.0178543088398667	0.0145479553510025	0.219720102570242	1	"pan"
"TRAIL_CVDI"	"TRAIL"	"eGFR (creatinine)"	"Inverse variance weighted"	0.00906258176127438	0.0160199182576699	0.571592896810508	7	"pan"
"TRAIL-R2_CVDI"	"TRAIL-R2"	"eGFR (creatinine)"	"Inverse variance weighted"	-0.00932838926546268	0.014658387133478	0.524525000923547	2	"pan"
"TRANCE_CVDI"	"TRANCE"	"eGFR (creatinine)"	"Inverse variance weighted"	-0.0252393852042635	0.015276163895249	0.0984923561716293	7	"pan"
"U-PAR_CVDI"	"U-PAR"	"eGFR (creatinine)"	"Inverse variance weighted"	-0.00225288190152346	0.0198542652477248	0.909657210327049	6	"pan"
"VEGF-A_CVDI"	"VEGF-A"	"eGFR (creatinine)"	"Inverse variance weighted"	0.0101468891195361	0.00900327919342178	0.259733395681015	4	"pan"
"VEGF-D_CVDI"	"VEGF-D"	"eGFR (creatinine)"	"Inverse variance weighted"	0.0258668560216003	0.030168798600885	0.391221513441163	4	"pan"
"hK11_CVDI"	"hK11"	"eGFR (creatinine)"	"Inverse variance weighted"	0	0.0529941706412295	1	1	"pan"
"mAmP_CVDI"	"mAmP"	"eGFR (creatinine)"	"Inverse variance weighted"	0.0103093181625629	0.0294889391158926	0.726639291516904	4	"pan"
"t-PA_CVDI"	"t-PA"	"eGFR (creatinine)"	"Inverse variance weighted"	0.0555144337527757	0.0457235855525512	0.224697611172419	2	"pan"
