"protein"	"exposure"	"outcome"	"method"	"b"	"se"	"p"	"nsnp"	"test_set"
"MCP-1_CVDI"	"MCP-1"	"Fasting glucose"	"Wald ratio"	0.030380688630198	0.0802918199512376	0.705149527894255	1	"cis"
"MMP-12_CVDI"	"MMP-12"	"Fasting glucose"	"Wald ratio"	-0.00356728158798172	0.00784801949355978	0.649436283726755	1	"cis"
"MMP-3_CVDI"	"MMP-3"	"Fasting glucose"	"Wald ratio"	-0.0105374663871113	0.00882868805406619	0.232654673754248	1	"cis"
"MMP-7_CVDI"	"MMP-7"	"Fasting glucose"	"Wald ratio"	-0.0215792427120553	0.0210888053776904	0.306186909543571	1	"cis"
"NT-pro_BNP_CVDI"	"NT-pro_BNP"	"Fasting glucose"	"Wald ratio"	0.0283926699585572	0.0206492145153143	0.169131444702671	1	"cis"
"OPG_CVDI"	"OPG"	"Fasting glucose"	"Wald ratio"	0.0320117133266343	0.0752275263175906	0.670448961276106	1	"cis"
"PAPPA_CVDI"	"PAPPA"	"Fasting glucose"	"Wald ratio"	-0.101969226200292	0.0568114260258771	0.0726741286768933	1	"cis"
"PAR-1_CVDI"	"PAR-1"	"Fasting glucose"	"Wald ratio"	-0.0390591168004379	0.0345952177375308	0.258884225947615	1	"cis"
"PSGL-1_CVDI"	"PSGL-1"	"Fasting glucose"	"Wald ratio"	-0.00978305099461859	0.00896779674506704	0.275312886521963	1	"cis"
"PTX3_CVDI"	"PTX3"	"Fasting glucose"	"Wald ratio"	0.0225781936355919	0.0464845163085717	0.627169753539399	1	"cis"
"PlGF_CVDI"	"PlGF"	"Fasting glucose"	"Wald ratio"	0.0322891947718455	0.0370727791824893	0.383771766671715	1	"cis"
"RAGE_CVDI"	"RAGE"	"Fasting glucose"	"Wald ratio"	-0.0423021139873418	0.034025613424601	0.213778211996613	1	"cis"
"SCF_CVDI"	"SCF"	"Fasting glucose"	"Wald ratio"	0.0215792427120553	0.0627759787987063	0.731034305380085	1	"cis"
"SELE_CVDI"	"SELE"	"Fasting glucose"	"Wald ratio"	0.0586284935200811	0.0429942285813928	0.172682041418748	1	"cis"
"SPON1_CVDI"	"SPON1"	"Fasting glucose"	"Wald ratio"	0.0358768830798284	0.0185363895912446	0.0529309460298699	1	"cis"
"ST2_CVDI"	"ST2"	"Fasting glucose"	"Wald ratio"	-0.00318343390626189	0.00679132566669204	0.639248343034235	1	"cis"
"TF_CVDI"	"TF"	"Fasting glucose"	"Wald ratio"	0.016372077622842	0.0238139310877701	0.491767700760523	1	"cis"
"TIE2_CVDI"	"TIE2"	"Fasting glucose"	"Wald ratio"	-0.0251340131708293	0.0125670065854147	0.0455002638963584	1	"cis"
"TM_CVDI"	"TM"	"Fasting glucose"	"Wald ratio"	-0.011533163409659	0.0139795920117078	0.409371590694505	1	"cis"
"TNF-R1_CVDI"	"TNF-R1"	"Fasting glucose"	"Wald ratio"	-0.0128994959289306	0.0977234540070498	0.894984291748807	1	"cis"
"TNF-R2_CVDI"	"TNF-R2"	"Fasting glucose"	"Wald ratio"	0.0189472203173051	0.0364369621486637	0.603063575093932	1	"cis"
"TNFSF14_CVDI"	"TNFSF14"	"Fasting glucose"	"Wald ratio"	0.0162986157460734	0.0158639859928448	0.304233441044976	1	"cis"
"TRANCE_CVDI"	"TRANCE"	"Fasting glucose"	"Wald ratio"	0.0135910772957497	0.0362428727886659	0.707660466654553	1	"cis"
"U-PAR_CVDI"	"U-PAR"	"Fasting glucose"	"Wald ratio"	0.0360093006413687	0.0435902060395515	0.408754766219334	1	"cis"
"VEGF-A_CVDI"	"VEGF-A"	"Fasting glucose"	"Wald ratio"	0.00307293769646944	0.00952610685905526	0.747012853671546	1	"cis"
