"protein"	"exposure"	"outcome"	"method"	"b"	"se"	"p"	"nsnp"	"test_set"
"LOX-1_CVDI"	"LOX-1"	"Alzheimer"	"Wald ratio"	0.149155722326454	0.195121951219512	0.444615160954633	1	"cis"
"MCP-1_CVDI"	"MCP-1"	"Alzheimer"	"Wald ratio"	-0.063391442155309	0.293185419968304	0.828819213786263	1	"cis"
"MMP-1_CVDI"	"MMP-1"	"Alzheimer"	"Wald ratio"	-0.0671328671328671	0.045034965034965	0.13604468105579	1	"cis"
"MMP-10_CVDI"	"MMP-10"	"Alzheimer"	"Wald ratio"	0.00328130542745655	0.0625221709826179	0.958144422749545	1	"cis"
"MMP-12_CVDI"	"MMP-12"	"Alzheimer"	"Wald ratio"	-0.0144418423106948	0.0305750715586781	0.636683819874853	1	"cis"
"MMP-3_CVDI"	"MMP-3"	"Alzheimer"	"Wald ratio"	0.0673575129533679	0.0319170984455959	0.0348248106395244	1	"cis"
"MMP-7_CVDI"	"MMP-7"	"Alzheimer"	"Wald ratio"	0.0290114613180516	0.065365329512894	0.657161435983361	1	"cis"
"MPO_CVDI"	"MPO"	"Alzheimer"	"Wald ratio"	0.0504009163802978	0.130297823596793	0.698894514061241	1	"cis"
"NT-pro_BNP_CVDI"	"NT-pro_BNP"	"Alzheimer"	"Wald ratio"	0.0466540999057493	0.0749293119698398	0.533520127186025	1	"cis"
"OPG_CVDI"	"OPG"	"Alzheimer"	"Wald ratio"	0.0336817653890825	0.0905923344947735	0.710045582146833	1	"cis"
"PAPPA_CVDI"	"PAPPA"	"Alzheimer"	"Wald ratio"	0.323404255319149	0.206382978723404	0.117112281919277	1	"cis"
"PAR-1_CVDI"	"PAR-1"	"Alzheimer"	"Wald ratio"	-0.0749796251018745	0.127139364303178	0.555362566713577	1	"cis"
"PSGL-1_CVDI"	"PSGL-1"	"Alzheimer"	"Wald ratio"	-0.0118401293750722	0.0492664895460321	0.810075793825381	1	"cis"
"PTX3_CVDI"	"PTX3"	"Alzheimer"	"Wald ratio"	0.0213385063045587	0.169738118331717	0.899958093221934	1	"cis"
"PlGF_CVDI"	"PlGF"	"Alzheimer"	"Wald ratio"	0.153176675369887	0.134029590948651	0.253097908947116	1	"cis"
"RAGE_CVDI"	"RAGE"	"Alzheimer"	"Wald ratio"	-0.00537273337810611	0.124244459368704	0.965507634186749	1	"cis"
"SCF_CVDI"	"SCF"	"Alzheimer"	"Wald ratio"	-0.0945558739255014	0.240687679083095	0.694424996831734	1	"cis"
"SELE_CVDI"	"SELE"	"Alzheimer"	"Wald ratio"	-0.317490494296578	0.156844106463878	0.0429452144493445	1	"cis"
"SPON1_CVDI"	"SPON1"	"Alzheimer"	"Wald ratio"	-0.0567685589519651	0.0672489082969432	0.398582325242947	1	"cis"
"ST2_CVDI"	"ST2"	"Alzheimer"	"Wald ratio"	-0.0196807686347435	0.0254145358747869	0.438700051256776	1	"cis"
"TF_CVDI"	"TF"	"Alzheimer"	"Wald ratio"	0.0505434782608696	0.0875	0.563507363137435	1	"cis"
"TIE2_CVDI"	"TIE2"	"Alzheimer"	"Wald ratio"	0.0481721481843746	0.0436483677711212	0.269748700303172	1	"cis"
"TM_CVDI"	"TM"	"Alzheimer"	"Wald ratio"	0.0206982543640898	0.0526184538653367	0.694049968828682	1	"cis"
"TNF-R2_CVDI"	"TNF-R2"	"Alzheimer"	"Wald ratio"	0.0526875997871208	0.127195316657797	0.678708645150499	1	"cis"
"TNFSF14_CVDI"	"TNFSF14"	"Alzheimer"	"Wald ratio"	-0.0396762418663704	0.0564989684177115	0.482525020371479	1	"cis"
"TRAIL_CVDI"	"TRAIL"	"Alzheimer"	"Wald ratio"	0.0932455395072218	0.120433305012744	0.438782704729001	1	"cis"
"TRAIL-R2_CVDI"	"TRAIL-R2"	"Alzheimer"	"Wald ratio"	-0.00260247234873129	0.0556278464541314	0.962685679516808	1	"cis"
"TRANCE_CVDI"	"TRANCE"	"Alzheimer"	"Wald ratio"	0.0165562913907285	0.129139072847682	0.897986641842342	1	"cis"
"U-PAR_CVDI"	"U-PAR"	"Alzheimer"	"Wald ratio"	-0.330103806228374	0.151557093425606	0.0293999181578911	1	"cis"
"VEGF-A_CVDI"	"VEGF-A"	"Alzheimer"	"Wald ratio"	-0.0368043087971275	0.0359066427289048	0.305363187666221	1	"cis"
"hK11_CVDI"	"hK11"	"Alzheimer"	"Wald ratio"	-0.00290002175016313	0.0452403393025448	0.948888560188812	1	"cis"
