"protein"	"exposure"	"outcome"	"method"	"b"	"se"	"p"	"nsnp"	"test_set"
"OPG_CVDI"	"OPG"	"Heart rate"	"Wald ratio"	-0.0341910331384016	0.0197270955165692	0.0830598461241645	1	"cis"
"PAPPA_CVDI"	"PAPPA"	"Heart rate"	"Wald ratio"	-0.0290070921985816	0.0470921985815603	0.537918375388543	1	"cis"
"PAR-1_CVDI"	"PAR-1"	"Heart rate"	"Wald ratio"	0.0004346644933442	0.0280901928823689	0.987654116504865	1	"cis"
"PSGL-1_CVDI"	"PSGL-1"	"Heart rate"	"Wald ratio"	0.0013971580535048	0.00657696276891323	0.831769940181322	1	"cis"
"PTX3_CVDI"	"PTX3"	"Heart rate"	"Wald ratio"	-0.0329776915615907	0.0365341092790171	0.366709096880455	1	"cis"
"PlGF_CVDI"	"PlGF"	"Heart rate"	"Wald ratio"	-0.022707423580786	0.0294032023289665	0.439950249877051	1	"cis"
"RAGE_CVDI"	"RAGE"	"Heart rate"	"Wald ratio"	0.0369375419744795	0.0273113946720394	0.176228520987532	1	"cis"
"SCF_CVDI"	"SCF"	"Heart rate"	"Wald ratio"	0.0514804202483286	0.0502387774594078	0.305497764009749	1	"cis"
"SELE_CVDI"	"SELE"	"Heart rate"	"Wald ratio"	-0.0196003805899144	0.0352679987313669	0.578378081494451	1	"cis"
"SPON1_CVDI"	"SPON1"	"Heart rate"	"Wald ratio"	0.0210771470160116	0.0148180494905386	0.154911075168604	1	"cis"
"ST2_CVDI"	"ST2"	"Heart rate"	"Wald ratio"	-0.0081731762760901	0.00537301095267617	0.128221234541448	1	"cis"
"TF_CVDI"	"TF"	"Heart rate"	"Wald ratio"	-0.0360144927536232	0.018768115942029	0.0549945959282303	1	"cis"
"TIE2_CVDI"	"TIE2"	"Heart rate"	"Wald ratio"	-0.00969978789362049	0.0104992657856094	0.35556237531629	1	"cis"
"TM_CVDI"	"TM"	"Heart rate"	"Wald ratio"	-0.00367534456355283	0.0112642504679258	0.74420950170838	1	"cis"
"TNF-R2_CVDI"	"TNF-R2"	"Heart rate"	"Wald ratio"	0.00525102004612382	0.0317012595352138	0.868439685299178	1	"cis"
"TNFSF14_CVDI"	"TNFSF14"	"Heart rate"	"Wald ratio"	-0.00461302438766333	0.0123684071311432	0.709172000871966	1	"cis"
"TRANCE_CVDI"	"TRANCE"	"Heart rate"	"Wald ratio"	-0.0221670802315964	0.028287841191067	0.433259753009455	1	"cis"
"U-PAR_CVDI"	"U-PAR"	"Heart rate"	"Wald ratio"	-0.0548096885813149	0.0361245674740484	0.129205752509275	1	"cis"
"VEGF-A_CVDI"	"VEGF-A"	"Heart rate"	"Wald ratio"	0.0074655894673848	0.00795930580490724	0.348259866168351	1	"cis"
