"protein"	"exposure"	"outcome"	"method"	"b"	"se"	"p"	"nsnp"	"test_set"
"IL-8_CVDI"	"IL-8"	"Age at menopause"	"Inverse variance weighted"	0.122072299353831	0.0813815329025538	0.133614402537716	1	"pan"
"IL16_CVDI"	"IL16"	"Age at menopause"	"Inverse variance weighted"	0.013270727349987	0.0106165818799896	0.21129954733371	1	"pan"
"KIM-1_CVDI"	"KIM-1"	"Age at menopause"	"Inverse variance weighted"	-0.021106019098863	0.0110256877867335	0.0555871048878554	6	"pan"
"LEP_CVDI"	"LEP"	"Age at menopause"	"Inverse variance weighted"	0.00338478355348043	0.0514786910289032	0.947575942212794	2	"pan"
"LOX-1_CVDI"	"LOX-1"	"Age at menopause"	"Inverse variance weighted"	0.0405919755426195	0.0268415839091524	0.130462788585977	6	"pan"
"MB_CVDI"	"MB"	"Age at menopause"	"Inverse variance weighted"	0.0114647074490405	0.0600332271606591	0.848546982155598	2	"pan"
"MCP-1_CVDI"	"MCP-1"	"Age at menopause"	"Inverse variance weighted"	0.0376900047182525	0.0594022764475344	0.525762690733311	4	"pan"
"MMP-1_CVDI"	"MMP-1"	"Age at menopause"	"Inverse variance weighted"	-0.109212973033738	0.0769279156820903	0.155701053714374	2	"pan"
"MMP-10_CVDI"	"MMP-10"	"Age at menopause"	"Inverse variance weighted"	0.0414756195939122	0.0414756195939122	0.317310507862914	1	"pan"
"MMP-12_CVDI"	"MMP-12"	"Age at menopause"	"Inverse variance weighted"	-0.00662896772720207	0.0099434515908031	0.504985075093846	1	"pan"
"MMP-3_CVDI"	"MMP-3"	"Age at menopause"	"Inverse variance weighted"	0.00521893177156461	0.0105109579970841	0.619525506190594	2	"pan"
"MMP-7_CVDI"	"MMP-7"	"Age at menopause"	"Inverse variance weighted"	-0.00833363872290749	0.0213759110279323	0.69663917232602	2	"pan"
"MPO_CVDI"	"MPO"	"Age at menopause"	"Inverse variance weighted"	0.0825360364210661	0.0538146448497107	0.125101115580538	8	"pan"
"NT-pro_BNP_CVDI"	"NT-pro_BNP"	"Age at menopause"	"Inverse variance weighted"	-0.0239823681629266	0.0239823681629266	0.317310507862914	1	"pan"
"OPG_CVDI"	"OPG"	"Age at menopause"	"Inverse variance weighted"	0.0355922790381285	0.026089189300083	0.172487659996635	3	"pan"
"PAPPA_CVDI"	"PAPPA"	"Age at menopause"	"Inverse variance weighted"	-0.00899887025724802	0.0150319557257611	0.549406751533087	8	"pan"
"PAR-1_CVDI"	"PAR-1"	"Age at menopause"	"Inverse variance weighted"	0.0330326399862382	0.0327690483171783	0.313433377058689	2	"pan"
"PDGF_subunit_B_CVDI"	"PDGF_subunit_B"	"Age at menopause"	"Inverse variance weighted"	-0.00613038516848051	0.0296169969903266	0.836018644901334	5	"pan"
"PSGL-1_CVDI"	"PSGL-1"	"Age at menopause"	"Inverse variance weighted"	-0.00494811594900043	0.0243326982941609	0.838859494054715	3	"pan"
"PTX3_CVDI"	"PTX3"	"Age at menopause"	"Inverse variance weighted"	-0.0251636407002379	0.0128776835781947	0.0506952758518962	4	"pan"
"PlGF_CVDI"	"PlGF"	"Age at menopause"	"Inverse variance weighted"	0.0316205654791962	0.0438855120893087	0.471202417554635	2	"pan"
"RAGE_CVDI"	"RAGE"	"Age at menopause"	"Inverse variance weighted"	0.0385147492726789	0.0260795892929939	0.139725022681104	9	"pan"
"REN_CVDI"	"REN"	"Age at menopause"	"Inverse variance weighted"	0.204028692263523	0.0874408681129386	0.0196306572572907	1	"pan"
"RETN_CVDI"	"RETN"	"Age at menopause"	"Inverse variance weighted"	0.00745623873547738	0.0477469443013006	0.875905652047422	6	"pan"
"SCF_CVDI"	"SCF"	"Age at menopause"	"Inverse variance weighted"	-0.0220436817001417	0.0233606400595919	0.345361362047919	11	"pan"
"SELE_CVDI"	"SELE"	"Age at menopause"	"Inverse variance weighted"	-0.0135856447414227	0.0642654866292361	0.832576117492053	4	"pan"
"SPON1_CVDI"	"SPON1"	"Age at menopause"	"Inverse variance weighted"	0	0.0222229629876551	1	1	"pan"
"ST2_CVDI"	"ST2"	"Age at menopause"	"Inverse variance weighted"	0.000599161762189213	0.0163000694120582	0.970677776135005	3	"pan"
"TF_CVDI"	"TF"	"Age at menopause"	"Inverse variance weighted"	-0.0188640956128791	0.0180151396194677	0.295042121361375	3	"pan"
"TIE2_CVDI"	"TIE2"	"Age at menopause"	"Inverse variance weighted"	-0.0168468251548355	0.0181202618178333	0.352514494869206	5	"pan"
"TM_CVDI"	"TM"	"Age at menopause"	"Inverse variance weighted"	6.86271226151951e-05	0.0162865350147159	0.996637936829459	2	"pan"
"TNF-R1_CVDI"	"TNF-R1"	"Age at menopause"	"Inverse variance weighted"	-0.0358477710783422	0.122706846791779	0.770178382758887	2	"pan"
"TNF-R2_CVDI"	"TNF-R2"	"Age at menopause"	"Inverse variance weighted"	-0.014287112736363	0.0612123318561958	0.815448853664859	4	"pan"
"TNFSF14_CVDI"	"TNFSF14"	"Age at menopause"	"Inverse variance weighted"	-0.0161531773501763	0.0201914716877203	0.423710797166793	1	"pan"
"TRAIL_CVDI"	"TRAIL"	"Age at menopause"	"Inverse variance weighted"	-0.0240059022451975	0.0171438088832213	0.161433511440309	4	"pan"
"TRANCE_CVDI"	"TRANCE"	"Age at menopause"	"Inverse variance weighted"	-0.0126446205612908	0.0214334117870754	0.555224819529871	4	"pan"
"U-PAR_CVDI"	"U-PAR"	"Age at menopause"	"Inverse variance weighted"	0.0571732377549774	0.0248436389456138	0.0213733805414935	6	"pan"
"VEGF-A_CVDI"	"VEGF-A"	"Age at menopause"	"Inverse variance weighted"	0.0158795395904273	0.0160772204642636	0.323297493890255	4	"pan"
"VEGF-D_CVDI"	"VEGF-D"	"Age at menopause"	"Inverse variance weighted"	-0.0554578517473037	0.034785103244171	0.110869104543023	3	"pan"
"mAmP_CVDI"	"mAmP"	"Age at menopause"	"Inverse variance weighted"	-0.0302062213377144	0.0444928964492811	0.49720131205077	2	"pan"
"t-PA_CVDI"	"t-PA"	"Age at menopause"	"Inverse variance weighted"	0.0583115172561051	0.0569925183999129	0.306240064322622	2	"pan"
