"protein"	"exposure"	"outcome"	"method"	"b"	"se"	"p"	"nsnp"	"test_set"
"MMP-1_CVDI"	"MMP-1"	"Primary biliary cirrhosis"	"Inverse variance weighted"	-0.231397124872173	0.243518032865317	0.341997516669404	2	"pan"
"MMP-10_CVDI"	"MMP-10"	"Primary biliary cirrhosis"	"Inverse variance weighted"	0.493321106275733	0.254584822508769	0.0526540343231366	1	"pan"
"MMP-12_CVDI"	"MMP-12"	"Primary biliary cirrhosis"	"Inverse variance weighted"	0.0610283596721302	0.0622096301176031	0.326587093388737	1	"pan"
"MMP-3_CVDI"	"MMP-3"	"Primary biliary cirrhosis"	"Inverse variance weighted"	0.0572229404548137	0.0670307844861634	0.393281488891349	2	"pan"
"MMP-7_CVDI"	"MMP-7"	"Primary biliary cirrhosis"	"Inverse variance weighted"	0.128347576451217	0.131176568210375	0.327859861922601	1	"pan"
"MPO_CVDI"	"MPO"	"Primary biliary cirrhosis"	"Inverse variance weighted"	0.146302834175532	0.283606253263812	0.605947975740135	7	"pan"
"NT-pro_BNP_CVDI"	"NT-pro_BNP"	"Primary biliary cirrhosis"	"Inverse variance weighted"	0.0263165800843575	0.153945266147092	0.864264935901863	1	"pan"
"OPG_CVDI"	"OPG"	"Primary biliary cirrhosis"	"Inverse variance weighted"	-0.140902586735997	0.284257283185213	0.620115392489366	2	"pan"
"PAPPA_CVDI"	"PAPPA"	"Primary biliary cirrhosis"	"Inverse variance weighted"	0.0149213953029044	0.220036857650714	0.945934365293123	5	"pan"
"PAR-1_CVDI"	"PAR-1"	"Primary biliary cirrhosis"	"Inverse variance weighted"	-0.0674941223317276	0.211642603981557	0.749797700962855	2	"pan"
"PDGF_subunit_B_CVDI"	"PDGF_subunit_B"	"Primary biliary cirrhosis"	"Inverse variance weighted"	-0.0381721622106912	0.194232270989731	0.844196586887522	5	"pan"
"PSGL-1_CVDI"	"PSGL-1"	"Primary biliary cirrhosis"	"Inverse variance weighted"	0.0556230900948878	0.166427650745997	0.738215182231606	3	"pan"
"PTX3_CVDI"	"PTX3"	"Primary biliary cirrhosis"	"Inverse variance weighted"	-0.084804002611434	0.0980968030965787	0.387317107196509	4	"pan"
"PlGF_CVDI"	"PlGF"	"Primary biliary cirrhosis"	"Inverse variance weighted"	-0.412344527382058	0.223410737362349	0.0649388144611696	2	"pan"
"RAGE_CVDI"	"RAGE"	"Primary biliary cirrhosis"	"Inverse variance weighted"	0.611596798783618	0.40443658244156	0.130478087039442	8	"pan"
"REN_CVDI"	"REN"	"Primary biliary cirrhosis"	"Inverse variance weighted"	-0.656487591215504	0.530174043863186	0.215623669777199	1	"pan"
"RETN_CVDI"	"RETN"	"Primary biliary cirrhosis"	"Inverse variance weighted"	0.232007007759065	0.558826111299075	0.678018544416241	4	"pan"
"SCF_CVDI"	"SCF"	"Primary biliary cirrhosis"	"Inverse variance weighted"	0.144115345320447	0.103830462419295	0.165140964788775	11	"pan"
"SELE_CVDI"	"SELE"	"Primary biliary cirrhosis"	"Inverse variance weighted"	-0.0136129149630409	0.238076169374425	0.954402747977166	3	"pan"
"SPON1_CVDI"	"SPON1"	"Primary biliary cirrhosis"	"Inverse variance weighted"	0.0231132681645712	0.141001162632463	0.869792125868284	1	"pan"
"ST2_CVDI"	"ST2"	"Primary biliary cirrhosis"	"Inverse variance weighted"	0.0983511547182555	0.0807469816085196	0.223217708291842	2	"pan"
"TF_CVDI"	"TF"	"Primary biliary cirrhosis"	"Inverse variance weighted"	-0.195215953613961	0.114939126402744	0.0894268092608176	3	"pan"
"TIE2_CVDI"	"TIE2"	"Primary biliary cirrhosis"	"Inverse variance weighted"	-0.201571700849383	0.113110347600549	0.0747361686124023	4	"pan"
"TM_CVDI"	"TM"	"Primary biliary cirrhosis"	"Inverse variance weighted"	-0.213814960915254	0.0924719198671458	0.0207658376439959	2	"pan"
"TNF-R1_CVDI"	"TNF-R1"	"Primary biliary cirrhosis"	"Inverse variance weighted"	-0.348677256227582	0.495040919591224	0.481220891979987	1	"pan"
"TNF-R2_CVDI"	"TNF-R2"	"Primary biliary cirrhosis"	"Inverse variance weighted"	1.01190129013402	0.396758393379674	0.0107592631755604	4	"pan"
"TNFSF14_CVDI"	"TNFSF14"	"Primary biliary cirrhosis"	"Inverse variance weighted"	-0.0660556652766537	0.115286834987969	0.566666372656936	1	"pan"
"TRAIL_CVDI"	"TRAIL"	"Primary biliary cirrhosis"	"Inverse variance weighted"	0.374262322235753	0.259989991818573	0.150001582347777	2	"pan"
"TRANCE_CVDI"	"TRANCE"	"Primary biliary cirrhosis"	"Inverse variance weighted"	-0.495782784032044	0.264558553096098	0.0609303961839373	4	"pan"
"U-PAR_CVDI"	"U-PAR"	"Primary biliary cirrhosis"	"Inverse variance weighted"	0.160190399793571	0.166002917926156	0.334552101527325	5	"pan"
"VEGF-A_CVDI"	"VEGF-A"	"Primary biliary cirrhosis"	"Inverse variance weighted"	0.008462000464901	0.0672654317817236	0.899890134132876	4	"pan"
"VEGF-D_CVDI"	"VEGF-D"	"Primary biliary cirrhosis"	"Inverse variance weighted"	0.0789471223322786	0.157989960367212	0.617288386776219	2	"pan"
"mAmP_CVDI"	"mAmP"	"Primary biliary cirrhosis"	"Inverse variance weighted"	0.422326876867345	0.178074990956501	0.0177101152000549	1	"pan"
"t-PA_CVDI"	"t-PA"	"Primary biliary cirrhosis"	"Inverse variance weighted"	0.0140674930646279	0.364180381062746	0.96918712418929	2	"pan"
