"protein"	"exposure"	"outcome"	"method"	"b"	"se"	"p"	"nsnp"	"test_set"
"PTX3_CVDI"	"PTX3"	"BMI"	"Inverse variance weighted"	-0.00662556422294368	0.0135075208697147	0.62377357062594	4	"pan"
"PlGF_CVDI"	"PlGF"	"BMI"	"Inverse variance weighted"	0.0335455398409132	0.0128357017180542	0.00896316614133488	2	"pan"
"RAGE_CVDI"	"RAGE"	"BMI"	"Inverse variance weighted"	-0.0395531087264559	0.0144967325589299	0.00636394069185926	11	"pan"
"REN_CVDI"	"REN"	"BMI"	"Inverse variance weighted"	-0.0209618656336009	0.0430789055255356	0.626547249868828	2	"pan"
"RETN_CVDI"	"RETN"	"BMI"	"Inverse variance weighted"	-0.00120512006267606	0.0169068277791018	0.943174847528821	8	"pan"
"SCF_CVDI"	"SCF"	"BMI"	"Inverse variance weighted"	-0.00285863279715399	0.0127483012338042	0.822573384474012	13	"pan"
"SELE_CVDI"	"SELE"	"BMI"	"Inverse variance weighted"	-0.005485760476793	0.00297705797043153	0.0653759766398583	8	"pan"
"SIRT2_CVDI"	"SIRT2"	"BMI"	"Inverse variance weighted"	0.0163006177076184	0.0171585449553878	0.342112252616964	1	"pan"
"SPON1_CVDI"	"SPON1"	"BMI"	"Inverse variance weighted"	0.00436681222707424	0.00698689956331878	0.531971058097401	1	"pan"
"ST2_CVDI"	"ST2"	"BMI"	"Inverse variance weighted"	0.0107787874732129	0.014617488706051	0.4608853199105	6	"pan"
"TF_CVDI"	"TF"	"BMI"	"Inverse variance weighted"	-0.00195584247206473	0.00916661764898794	0.831041674010925	4	"pan"
"TIE2_CVDI"	"TIE2"	"BMI"	"Inverse variance weighted"	-0.0022458641258811	0.0100393878905172	0.822986633591957	6	"pan"
"TM_CVDI"	"TM"	"BMI"	"Inverse variance weighted"	0.00456376973812662	0.00491518882757934	0.353146483853021	4	"pan"
"TNF-R1_CVDI"	"TNF-R1"	"BMI"	"Inverse variance weighted"	0.0245821413940096	0.0191357148436765	0.198924751958335	3	"pan"
"TNF-R2_CVDI"	"TNF-R2"	"BMI"	"Inverse variance weighted"	-0.0274731955385622	0.0208531778692407	0.187684997395813	5	"pan"
"TNFSF14_CVDI"	"TNFSF14"	"BMI"	"Inverse variance weighted"	-0.0060307887636883	0.0060307887636883	0.317310507862914	1	"pan"
"TRAIL_CVDI"	"TRAIL"	"BMI"	"Inverse variance weighted"	-0.00189151563447314	0.00829536893294942	0.819630166511432	7	"pan"
"TRAIL-R2_CVDI"	"TRAIL-R2"	"BMI"	"Inverse variance weighted"	-0.00941037269443852	0.00649038024313971	0.147087680179166	3	"pan"
"TRANCE_CVDI"	"TRANCE"	"BMI"	"Inverse variance weighted"	0.00353608348761348	0.0136038649255451	0.794916018910315	7	"pan"
"U-PAR_CVDI"	"U-PAR"	"BMI"	"Inverse variance weighted"	0.00192830610762398	0.0195168898161973	0.921295547214689	6	"pan"
"VEGF-A_CVDI"	"VEGF-A"	"BMI"	"Inverse variance weighted"	-0.00840184113295475	0.0164196198848682	0.60886432674332	4	"pan"
"VEGF-D_CVDI"	"VEGF-D"	"BMI"	"Inverse variance weighted"	0.0196822090634746	0.00803459099959048	0.0142981633091789	4	"pan"
"hK11_CVDI"	"hK11"	"BMI"	"Inverse variance weighted"	-0.00453070141018252	0.00394502550055628	0.250778986158992	2	"pan"
"mAmP_CVDI"	"mAmP"	"BMI"	"Inverse variance weighted"	-0.00746434576892987	0.00948876739446523	0.431486355428576	4	"pan"
"t-PA_CVDI"	"t-PA"	"BMI"	"Inverse variance weighted"	0.00138969555035129	0.0231704918032787	0.952173988675907	2	"pan"
