"protein"	"exposure"	"outcome"	"method"	"b"	"se"	"p"	"nsnp"	"test_set"
"LOX-1_CVDI"	"LOX-1"	"Asthma"	"Inverse variance weighted"	0.152166543354529	0.199840832935184	0.44639508173304	6	"pan"
"MB_CVDI"	"MB"	"Asthma"	"Inverse variance weighted"	0.29095516543963	0.1449743195455	0.0447557548770448	2	"pan"
"MCP-1_CVDI"	"MCP-1"	"Asthma"	"Inverse variance weighted"	0.179924195541443	0.0791019165420117	0.0229307132730233	3	"pan"
"MMP-1_CVDI"	"MMP-1"	"Asthma"	"Inverse variance weighted"	0.0473018349146694	0.128226545494628	0.712207714448454	2	"pan"
"MMP-10_CVDI"	"MMP-10"	"Asthma"	"Inverse variance weighted"	-0.0870325183374083	0.106212143439283	0.412545948599101	1	"pan"
"MMP-12_CVDI"	"MMP-12"	"Asthma"	"Inverse variance weighted"	0.00975387919812549	0.024844259307472	0.694614255866563	1	"pan"
"MMP-3_CVDI"	"MMP-3"	"Asthma"	"Inverse variance weighted"	0.0308773261425908	0.0262869896412111	0.240145219432497	2	"pan"
"MMP-7_CVDI"	"MMP-7"	"Asthma"	"Inverse variance weighted"	0.00450156786982176	0.0553020692491832	0.935124144867287	2	"pan"
"MPO_CVDI"	"MPO"	"Asthma"	"Inverse variance weighted"	0.0690293700607853	0.315891179868868	0.827021931499278	7	"pan"
"NT-pro_BNP_CVDI"	"NT-pro_BNP"	"Asthma"	"Inverse variance weighted"	-0.102556173421301	0.0610809613572102	0.0931480895727501	1	"pan"
"OPG_CVDI"	"OPG"	"Asthma"	"Inverse variance weighted"	0.0449416920811828	0.0787417695298596	0.568170608849376	3	"pan"
"PAPPA_CVDI"	"PAPPA"	"Asthma"	"Inverse variance weighted"	-0.0412137012397786	0.0637256343246708	0.517802419351181	7	"pan"
"PAR-1_CVDI"	"PAR-1"	"Asthma"	"Inverse variance weighted"	0.0487461687964803	0.299303200020653	0.870624325962399	2	"pan"
"PDGF_subunit_B_CVDI"	"PDGF_subunit_B"	"Asthma"	"Inverse variance weighted"	0.20275042726881	0.115491940541773	0.0791674199920837	5	"pan"
"PSGL-1_CVDI"	"PSGL-1"	"Asthma"	"Inverse variance weighted"	0.0209717884899596	0.0277860638683657	0.450393453584849	3	"pan"
"PTX3_CVDI"	"PTX3"	"Asthma"	"Inverse variance weighted"	-0.0545157482772154	0.0323805637224525	0.0922600069211418	4	"pan"
"PlGF_CVDI"	"PlGF"	"Asthma"	"Inverse variance weighted"	-0.0385241858749968	0.0883611565193477	0.662847226370549	2	"pan"
"RAGE_CVDI"	"RAGE"	"Asthma"	"Inverse variance weighted"	-0.230441123118641	0.150794630692185	0.126468207950791	8	"pan"
"REN_CVDI"	"REN"	"Asthma"	"Inverse variance weighted"	-0.223557273768614	0.216760137457045	0.302373029542017	1	"pan"
"RETN_CVDI"	"RETN"	"Asthma"	"Inverse variance weighted"	0.253168553641167	0.350162638278714	0.46967818903639	6	"pan"
"SCF_CVDI"	"SCF"	"Asthma"	"Inverse variance weighted"	-0.0995743248651012	0.0798366441974619	0.21231470418769	10	"pan"
"SELE_CVDI"	"SELE"	"Asthma"	"Inverse variance weighted"	0.0655324477374799	0.100673308353093	0.515084164949649	4	"pan"
"SPON1_CVDI"	"SPON1"	"Asthma"	"Inverse variance weighted"	0.0264148908296943	0.0571397379912664	0.643876364522046	1	"pan"
"ST2_CVDI"	"ST2"	"Asthma"	"Inverse variance weighted"	-0.171513871945276	0.030293816623426	1.49898843887604e-08	3	"pan"
"TF_CVDI"	"TF"	"Asthma"	"Inverse variance weighted"	0.0684993405725296	0.0470934556745593	0.145796501679078	3	"pan"
"TIE2_CVDI"	"TIE2"	"Asthma"	"Inverse variance weighted"	-0.0179490011960803	0.025808408234584	0.486760137479725	5	"pan"
"TM_CVDI"	"TM"	"Asthma"	"Inverse variance weighted"	0.0248281037563266	0.0872931923572433	0.776087006589272	2	"pan"
"TNF-R1_CVDI"	"TNF-R1"	"Asthma"	"Inverse variance weighted"	0.415967721518987	0.197313924050633	0.0350178533863961	1	"pan"
"TNF-R2_CVDI"	"TNF-R2"	"Asthma"	"Inverse variance weighted"	0.00741963726065545	0.210667353915029	0.971904567818279	4	"pan"
"TNFSF14_CVDI"	"TNFSF14"	"Asthma"	"Inverse variance weighted"	0.0504211712426599	0.0483203301063323	0.296727253891205	1	"pan"
"TRAIL_CVDI"	"TRAIL"	"Asthma"	"Inverse variance weighted"	0.0507501928305358	0.0624314223588795	0.416278245374923	3	"pan"
"TRANCE_CVDI"	"TRANCE"	"Asthma"	"Inverse variance weighted"	-0.00636410231792225	0.0865137095843015	0.94135908525947	4	"pan"
"U-PAR_CVDI"	"U-PAR"	"Asthma"	"Inverse variance weighted"	-0.0164687973262658	0.0643491775022182	0.798005941267977	5	"pan"
"VEGF-A_CVDI"	"VEGF-A"	"Asthma"	"Inverse variance weighted"	-0.0361746648258488	0.0681924726432575	0.595779965598659	4	"pan"
"VEGF-D_CVDI"	"VEGF-D"	"Asthma"	"Inverse variance weighted"	0.0884622905120521	0.0955354188581657	0.354465059603791	3	"pan"
"mAmP_CVDI"	"mAmP"	"Asthma"	"Inverse variance weighted"	0.0535960602310086	0.0708828699206226	0.449576366878257	2	"pan"
"t-PA_CVDI"	"t-PA"	"Asthma"	"Inverse variance weighted"	0.0585658152073658	0.45619715546552	0.897849603269994	2	"pan"
