"protein"	"exposure"	"outcome"	"method"	"b"	"se"	"p"	"nsnp"	"test_set"
"SPON1_CVDI"	"SPON1"	"Insulin sensitivity by OGTT"	"Inverse variance weighted"	-0.0829694323144105	0.0480349344978166	0.0841186947979135	1	"pan"
"ST2_CVDI"	"ST2"	"Insulin sensitivity by OGTT"	"Inverse variance weighted"	0.0145599029617976	0.0184277780631572	0.429465709338749	3	"pan"
"TF_CVDI"	"TF"	"Insulin sensitivity by OGTT"	"Inverse variance weighted"	-0.00291866100024034	0.0410638433123977	0.943337128117831	3	"pan"
"TIE2_CVDI"	"TIE2"	"Insulin sensitivity by OGTT"	"Inverse variance weighted"	-0.000131253931851477	0.0231826479555962	0.995482615856793	5	"pan"
"TM_CVDI"	"TM"	"Insulin sensitivity by OGTT"	"Inverse variance weighted"	-0.0527227412263278	0.0358292173804454	0.141155586604585	2	"pan"
"TNF-R1_CVDI"	"TNF-R1"	"Insulin sensitivity by OGTT"	"Inverse variance weighted"	-0.092643867188734	0.153593424875778	0.546391613799401	2	"pan"
"TNF-R2_CVDI"	"TNF-R2"	"Insulin sensitivity by OGTT"	"Inverse variance weighted"	0.058965724440967	0.0697132285599035	0.397646111851126	4	"pan"
"TNFSF14_CVDI"	"TNFSF14"	"Insulin sensitivity by OGTT"	"Inverse variance weighted"	-0.0428503412156801	0.0396762418663704	0.280142180177538	1	"pan"
"TRAIL_CVDI"	"TRAIL"	"Insulin sensitivity by OGTT"	"Inverse variance weighted"	0.00529367608265155	0.0401770409989927	0.895175126917884	4	"pan"
"TRANCE_CVDI"	"TRANCE"	"Insulin sensitivity by OGTT"	"Inverse variance weighted"	0.0579430647195243	0.0435069716722059	0.182922292806839	5	"pan"
"U-PAR_CVDI"	"U-PAR"	"Insulin sensitivity by OGTT"	"Inverse variance weighted"	0.08500148341413	0.053589429316978	0.112702704955021	6	"pan"
"VEGF-A_CVDI"	"VEGF-A"	"Insulin sensitivity by OGTT"	"Inverse variance weighted"	0.0164996000967342	0.025957530154526	0.525012206154774	4	"pan"
"VEGF-D_CVDI"	"VEGF-D"	"Insulin sensitivity by OGTT"	"Inverse variance weighted"	-0.0527050632455422	0.0500651528946682	0.292464985456473	3	"pan"
"mAmP_CVDI"	"mAmP"	"Insulin sensitivity by OGTT"	"Inverse variance weighted"	0.00387986336202158	0.0750625486291505	0.958776976910203	2	"pan"
"t-PA_CVDI"	"t-PA"	"Insulin sensitivity by OGTT"	"Inverse variance weighted"	-0.0557783292785799	0.123619310987103	0.651837853433108	2	"pan"
